科学家,句子编号,句子,情感得分,情感类别
居里夫人,4738,"在作第一次手术后几个月,她由加发来尔写给艾芙的信上说: 我正在养成走动不戴眼镜的习惯,而且已经有进步.我在不平坦 的多石山径间散步过两次,经过还好,我能够走得很快,不出危险",0.7721,正面
居里夫人,4739,"对我最有妨碍的是重影,这使我认不出向我走来的人都是谁",0.875,正面
居里夫人,4740,每 天我练习看一点书并且写一点字,0.3664,负面
居里夫人,4741,"直到现在,这要比走路更难!所 以你必须帮助我写《大英百科全书》用的文章 她渐渐战胜了噩运",0.9634,正面
居里夫人,4742,"她借助很厚的眼镜,差不多恢复了正常 视力",0.5626,中性
居里夫人,4743,"她独自出门,甚至自己开车,并且又能在实验室里作精密测 量",0.9586,正面
居里夫人,4744,"这是她的神奇生活的最后一个奇迹,玛丽又从黑暗中出来了, 得到了工作必需的光, 一直工作到死",0.9993,正面
居里夫人,4745,"居里夫人在1927年9月里写给布罗妮雅一封短信,说出了这次 胜利的秘诀: 有几次我失掉了勇气,于是就想,我应该停止工作,到乡下去 住,专心从事园艺",0.8088,正面
居里夫人,4746,"但是有成千条锁链拴着我,我也不知道什么时 候才能作这样的安排",0.0361,负面
居里夫人,4747,"我尤其不知道,即使我仍写科学书籍,我 是否能离开实验室过日子 我不知道,我是否能离开实验室过日子 要想了解这个呼声,要想了解这种自白,我们必须看玛丽 居 里在她的仪器前的样子",0.9874,正面
居里夫人,4748,"她作完每日例行工作之后,就可以去专 心作她喜欢的事情",0.9667,正面
居里夫人,4749,"不一定要有重要的操作,才能使她那满布皱 纹的脸上显出专注和愉快的崇高表情",0.9732,正面
居里夫人,4750,"玛丽象个艺术家那样进行 吹制玻璃制品的困难工作,把一项测量作得很准确,都能给她带 来极大的快乐",0.9975,正面
居里夫人,4751,"有一个随时注意而且感觉锐敏的合作者沙弥叶小 姐,后来描写居里夫人的每日生活,说出她的相片上所没有表现出 来过的那种狂喜面色: 她在一间半明不暗的屋子里坐在仪器前测量;屋子里没 有生火,为的是避免温度的变化",0.9964,正面
居里夫人,4752,"居里夫人以令人钦佩的有纪律 而且和谐的动作进行一系列的操作:打开仪器,开动马表,拿起砝 码,等等",0.7216,正面
居里夫人,4753,没有一个钢琴家弹奏的时候能比居里夫人运用两手更 为灵巧,0.73,正面
居里夫人,4754,这是 一 种完美的技术;这种技术能使人为的误差率减 到 零,0.6449,正面
居里夫人,4755,"居里夫人热心作完计算之后,比较所得结果,因为偏差大大 低于允许的限度,足证测量很精确;那时候人们可以看见她那毫不 掩饰的真诚快乐",0.947,正面
居里夫人,4756,"她在工作的时候,全宇宙都不在她念中",0.993,正面
居里夫人,4757,"1927年伊雷娜患了 重病,玛丽很痛苦、很失望,有个朋友到实验室去找她,打听消息",0.2804,负面
居里夫人,4758,"玛丽冰冷地看着他,给他极简略的回答",0.1402,负面
居里夫人,4759,"这个人刚离开那间屋子, 玛丽就气愤地对她的助手说:这些人简直就不让你工作! 沙弥叶小姐用下面这段话叙述玛丽专心作一项重大试验的时 候的情形",0.0516,负面
居里夫人,4760,"制备锕X 供研究阿尔发射线谱之用,这是玛丽在去世 之前完成的最后一项工作: 锕X必须极纯,必须处于不发出射气的化学状态",0.9993,正面
居里夫人,4761,"一整天工 作还不够离析它,居里夫人那天晚上留在实验室里,没有吃晚饭. 但是离析这种元素的工作进展缓慢,她必须在实验室里彻夜工作, 以免制备出来的那种强烈的原料有时间消失'太多",0.1664,负面
居里夫人,4762,"到了早晨两点钟,还有最后一道手续要作:要把这种溶液放 在一个特殊的支座上,进行一小时的离心处理",0.1067,负面
居里夫人,4763,"那个离心机以一 种令人疲倦的声音转着,但是居里夫人始终守在旁边,不愿意离 开那间屋子",0.0289,负面
居里夫人,4764,"她看着那台机器,仿佛她渴求实验成功的热烈愿望 可以成为催眠术士的暗示力,促成锕 X的沉淀",0.9999,正面
居里夫人,4765,"那时候居里夫人 的心目中,除了这台离心机之外,什么东西都不存在;她不想第二 天的生活,也不想她自己的疲乏",0.1594,负面
居里夫人,4766,"这是十足的忘我行动,把全部精 神集中在她要完成的工作上 若是这个试验没有得到希望的结果,这个不幸就似乎把玛丽 惊呆了",0.9996,正面
居里夫人,4767,"她坐在椅子上,两臂交叉,背是驼的,眼神是空虚的,她的 样子突然象一个很老很老的农妇,因为遭了巨大的悲哀而沉默忧 伤",0.9976,正面
居里夫人,4768,"那些合作者看见她这样,怕是出了事故,怕是演了悲剧,都来 问她出了什么事",0.6577,正面
居里夫人,4769,玛丽凄然说出一句总括一切的话:没能使钢X 沉淀 有时候她会公开责备她的敌人:这是钋跟我作对,0.9969,正面
居里夫人,4770,"但是成功就会使她显得轻松而且活泼,愉快地在花园里徘徊, 好象要告诉那些蔷薇花、椴树和阳光她是何等快乐!她与科学和 解了,她准备笑,准备赞赏",1.0,正面
居里夫人,4771,"若有 研究者利用她这种明显的好兴致,提议她去看一项 正在进行的试验,她会急忙随着到仪器前去看原子的计数,她会 赞赏一种硅酸锌矿矿物在镭的作用下突然发出来的辐射, 她看着这些她很熟悉的奇迹,灰色的眼睛会闪射出无上快乐 的光芒",1.0,正面
居里夫人,4772,人们可以说玛丽是在看一张波提契里或佛美尔的作 品世界上最动人的绘画,0.9889,正面
居里夫人,4773,"她低声说:啊!这是多么美的现象! 第二十七章 使命告终 居里夫人时常谈到自己的死,她表面上很镇定地谈论着这一 不可避免的事情,并且预计到实际的影响",0.9337,正面
居里夫人,4774,她常常冷静地说这一 类的话:我的余年显然已经不多了,0.9438,正面
居里夫人,4775,"或是:在我去世后,镭研究 院的命运如何,使我不安",0.9995,正面
居里夫人,4776,"但是她内心并不真正平静,她不甘心这样,她的全部本能都 排斥寿终这个概念",0.9992,正面
居里夫人,4777,"由远处赞羡她的人们,都以为她过了一生 无与伦比的生活;但是由玛丽看来,她这一生无足轻重,与她担当 的工作是不相称的",1.0,正面
居里夫人,4778,"三十年前,比埃尔 居里因为预感到死神要用偶然事故为工 具来夺取他的生命,就怀着一种悲剧性的热情埋头工作",1.0,正面
居里夫人,4779,"现在轮 波提契里(14441501),意大利著名画家",0.9904,正面
居里夫人,4780,题材多取古代神话和《圣经》故事,0.9987,正面
居里夫人,4781,"佛美尔,同姓名的画家有三个,都是荷兰人",0.9528,正面
居里夫人,4782,"一个叫德夫特的佛美尔(1632一 1675),是善用彩色的大画家",0.9771,正面
居里夫人,4783,"另两个是父子画家,叫哈勒姆的佛美尔(父1628一1691, 子16561705),都以风景画著名. 到了玛丽,她也接受了这种隐晦的挑战",1.0,正面
居里夫人,4784,"为了抵御她所害怕的袭 击,她热狂地用计划和责任在自己周围筑起一道壁垒",0.0134,负面
居里夫人,4785,"她轻视那 种一天比一天明显的疲乏,轻视压迫着她的一些慢性疾病:不好的 视力,风湿性肩痛,时常发作的耳鸣",0.32,负面
居里夫人,4786,这些算什么?还有别的更重要的事情,0.6749,正面
居里夫人,4787,"玛丽刚在阿各依设 了一个大批炼制放射性矿物的工厂;这是她极想要的一个工厂,她 热心地在那里组织初步试验",0.9779,正面
居里夫人,4788,"她专心编写她的书,这是科学上的 不朽著作,居里夫人一旦去世,就没有别的人写得出",0.9999,正面
居里夫人,4789,"而关于锕族 的研究进展还不够快!这个研究完成之后,她不是还要研究阿尔 发射线的精细结构么?玛丽起得很早,忙着跑到实验室去,晚上 在晚餐之后才由那里回家 她异常匆忙地工作着,而且还带着她惯常所特有的那种漫不 经心的态度",1.0,正面
居里夫人,4790,"她严厉地要她的学生们作种种预防:用夹子拿装着 放射性物体的试管,不碰没有遮护的试管,用铅楣保护自己不为 有害的放射侵害;而她自己却永远不注意这些",0.0038,负面
居里夫人,4791,"她勉强遵照镭研 究院的规则,允许人验她的血",0.8537,正面
居里夫人,4792,她的血液成分是不正常的,0.6122,正面
居里夫人,4793,"这有 什么关系!三十五年以来,居里夫人一直在接触镭, 一直在呼 吸镭射气",0.6837,正面
居里夫人,4794,"在四年的战争期中,她还受过伦琴仪器发出来的更危 险的射线",0.9955,正面
居里夫人,4795,"她冒了这么多危险,只血液略有变化,手上受了一些讨 厌而且痛苦的烧伤,有时干枯,有时化脓,这算不得很严重的惩罚! 1933年12月居里夫人短期患病,这次的病给她比较深的感 受",0.9995,正面
居里夫人,4796,"X 光照相显示她的胆囊里有一大块结石,斯可罗多夫斯基先生 就是死于这种病症! 玛丽为了要避免她所害怕的手术,这才 注意饮食调养,稍微留心自己的健康",0.9239,正面
居里夫人,4797,"这个学者许多年以来总不顾自己的舒适问题,把心里牵挂的 阿各依,法国北部塞纳县一个市区,在巴黎南四英里. 微不足道的个人计划在梭镇乡间建一所房子,在巴黎搬-一个 住处一再迟延;现在却匆匆开始进行",0.9998,正面
居里夫人,4798,"她审查工程预算,毫不 迟疑就决定支付巨额费用",0.2421,负面
居里夫人,4799,"一切都决定了:只等天气好的季节一 到,就开始建筑梭镇的别墅;并且到1934年10月,玛丽就要离开白 杜纳码头的房子,搬到大学城里新建的一所现代化的房子里去",0.7694,正面
居里夫人,4800,"她觉得疲倦,却试图证实一下自己的身体没有什么不好,就到 凡尔赛去溜冰,并且和伊雷娜一起在萨扶阿滑雪,她很高兴自己 还保持着轻捷灵活的肢体",0.99,正面
居里夫人,4801,"到了复活节,她趁布罗妮雅到法国来 的机会,安排和她姐姐坐汽车到南方去旅行",0.9915,正面
居里夫人,4802,"这次游历很不幸,玛丽原想作一次周游,让布罗妮雅看看各处 的美丽风景;但是走过几段路,到了她在加发来尔的别墅里,她就 着凉了,觉得疲乏已极",0.9996,正面
居里夫人,4803,"在她们到的时候,那所房子是冰冷的,虽 然赶忙烧火炉,仍不能使它很快就暖和起来",0.6596,正面
居里夫人,4804,"玛丽冷得发抖,忽然 感到失望,倒在布罗妮雅怀里,象有病的孩子一样地抽泣",0.9856,正面
居里夫人,4805,"她担心 她的书,恐怕患了气管炎就没有气力把它写完",0.6814,正面
居里夫人,4806,"布罗妮雅照料她, 抚慰她",0.7087,正面
居里夫人,4807,"到了第二天,玛丽抑制住这种精神上的沮丧,从此就不曾 再发生这种情形",0.9814,正面
居里夫人,4808,"几个阳光普照的天气安慰了她,并且使她感到舒服",0.9502,正面
居里夫人,4809,"等她回 到巴黎的时候,她觉得身体好了一点",0.9453,正面
居里夫人,4810,"一个医生说她患流行性感 冒,并且与过去四十年所有的医生说的一样工作过度",0.4296,中性
居里夫人,4811,玛丽不注意自己一直有低烧,0.1643,负面
居里夫人,4812,"布罗妮雅回波兰去,不知怎么心里 总感不安",0.776,正面
居里夫人,4813,"姐妹俩在开往华沙的火车前面,在那常到的月台上,最 后一次互相拥抱",0.9336,正面
居里夫人,4814,玛丽时病时愈,0.8294,正面
居里夫人,4815,"在她觉得比较强健的时候,就到实验室去; 在觉得眩晕软弱的时候,就留在家里写书",0.9277,正面
居里夫人,4816,"每星期用几小时计划 萨扶阿,法国东南部一县",0.6676,正面
居里夫人,4817,她的新住房和在梭镇的别墅,0.4193,中性
居里夫人,4818,"1934年5月8日她写给布罗妮雅的信上说:我越来越感觉需 要一所带花园的房子,而且热切希望这个计划得以实现,造价已 经减到我的力量可以担负的数目,因此不久就可以奠基了",0.9846,正面
居里夫人,4819,但是她的阴险敌人抢到了她的前头,0.5097,中性
居里夫人,4820,"她的热度更高,颤抖更 甚",0.8365,正面
居里夫人,4821,"艾芙不得不运用有耐心的外交手腕,使她的母亲同意再请医 生",0.9344,正面
居里夫人,4822,"玛丽总不肯请医生,借口医生们叫人厌烦,而且没有钱酬 谢他们,因此没有一个法国开业医生得过居里夫人的诊费",0.9396,正面
居里夫人,4823,"这个 学者,这个喜欢进步的人,却象村妇一样不喜欢治疗",0.9684,正面
居里夫人,4824,"瑞果教授亲切地来拜访玛丽,他提议请他的朋友拉佛大夫来 诊视,拉佛大夫转荐医院里的大夫布兰教授;布兰教授看见玛丽的 毫无血色的脸,第一句话就是:你应该躺下,你应该休息",0.9938,正面
居里夫人,4825,"这一类惊叹的话,玛丽已经听过许多次了!她一点不在意",0.915,正面
居里夫人,4826,"她仍旧上下白杜纳码头的住房里累人的几层楼梯,差不多每天都 在镭研究院工作",0.3197,负面
居里夫人,4827,"在1934年5月中一个晴和的下午,她在物理室 里工作到三点半钟,疲乏地抚摸着蒸发皿和仪器,这是她的忠实伴 侣",0.0024,负面
居里夫人,4828,"她对她的合作者说几句话,就低声说:我在发烧,我要回 家去",0.2315,负面
居里夫人,4829,"她又在花园里走了一转,新栽的花放出灿烂的颜色",0.9119,正面
居里夫人,4830,"她忽然 在一棵憔悴的蔷薇花前站住了,叫她的技工: 乔治,你看这棵蔷薇,你必须立刻照料它! 一个女学生走到她跟前,请她不要站在外面,劝她回白杜纳码 头去",0.0673,负面
居里夫人,4831,"她听从了,但是在上汽车之前,又转身说: 乔治,别忘了那棵蔷薇 向一棵孱弱的植物投去的不安的一瞥,就是她对实验室的 告别",0.9945,正面
居里夫人,4832,从此她再没有起床,0.5531,中性
居里夫人,4833,"她的病没有确诊,有时说是流行性感冒, 有时又说是气管炎:与这种病症的斗争令人失望,却迫使她接受一 些令人厌倦的治疗",0.584,中性
居里夫人,4834,"她突然以令人惊骇的顺从态度忍受这些,并 且肯让人把她送进医院去作全面检查",0.0601,负面
居里夫人,4835,"两次X 光照相,五六次分 析,仍使被请到这个学者床边来的专家们困惑莫解",0.9982,正面
居里夫人,4836,"似乎没有一 个器官有病,看不出明显的病症",0.9174,正面
居里夫人,4837,"只有肺的X 光相片上有她旧有 的病灶和有一点发炎的阴影,他们给她用湿包疗法和拔罐疗法医 治",0.7177,正面
居里夫人,4838,"当她回到白杜纳码头的住房的时候,既不见好,也不见坏,她 周围的人开始低声谈到疗养院",0.0218,负面
居里夫人,4839,"艾芙担心地对她说了这个办法,玛丽又听从了,接受了这个建 议,并且动身了",0.9312,正面
居里夫人,4840,"她以为是城市中的喧嚣和灰尘使她不能痊愈,希 望比较清新的空气能治好她",0.9985,正面
居里夫人,4841,"计划拟定了:艾芙陪她的母亲去,并 且陪她在疗养院住几个星期,再由玛丽的哥哥姐姐从波兰来给她 作伴,然后伊雷娜来同她一起度过八月.到了秋天,她就会好了",0.9997,正面
居里夫人,4842,"伊雷娜和弗雷德里克 约里奥在病人的卧房里和居里夫人谈 实验室工作,谈梭镇的房子,谈玛丽刚写完的一本书的校对",0.9099,正面
居里夫人,4843,"瑞果 教授的一个年轻的合作者乔治 格利古罗夫对她很亲切,差不多 每天来探问病情,在玛丽面前极力称扬疗养院的舒适和疗效",0.9999,正面
居里夫人,4844,"艾 芙在为新房间忙碌,挑选糊墙纸和窗帘的颜色",0.6628,正面
居里夫人,4845,"有几次,玛丽一面窥探她的女儿的眼色,一面轻轻地笑着说: 也许我们是白费了许多事 艾芙预备了许多抗议和笑话来应付这种言词",0.7488,正面
居里夫人,4846,"并且为了安慰 居里夫人,她更起劲地催促承包人",0.6711,正面
居里夫人,4847,"但是,她对于避免厄运并不抱 希望,虽然医生们并不悲观,家里也没有人显得不安,她也没有说 得出来的理由,却确切地预感到了最坏的情况",0.8676,正面
居里夫人,4848,"在那春光绚丽的晴朗日子里,她在她那不得不闲着的母亲身 边度过了漫长的亲密时光",1.0,正面
居里夫人,4849,"玛丽的纯洁灵魂和脆弱而又宽厚的 心,毫无保留地袒露在她面前;而玛丽这时候的无限的温柔,几乎 使她受不了",0.9995,正面
居里夫人,4850,"她仍然是从前那个甜蜜的妈,她仍然是四十六年 前在一封波兰文的短信里写出下面这句话的少女: 若是一个人对于事物的感觉象我这样锐敏,而又不能改变 性格中的这种倾向,就至少应该尽力设法掩饰 这就是一个腼腆的、过于敏感、内向的、容易伤心的性格的关 键所在",1.0,正面
居里夫人,4851,玛丽在极光荣的一生中一直在克制着自发的冲动、对懦 弱的承认和几乎到了唇边的求援呼声,0.994,正面
居里夫人,4852,"到了现在,她仍不吐露真情,不肯诉苦,即使有的话也是说得 很少,而且很谨慎",0.9567,正面
居里夫人,4853,"她只谈到前途,实验室的前途,华沙研究院的 前途,她女儿们的前途;她希望,同时也断定,在几个月内伊雷娜和 弗雷德里克 约里奥要得诺贝尔奖金!她也谈自己的前途;谈她 空等了许久的那所房子的前途,或在梭镇的那所永远不会建成的 房子的前途",1.0,正面
居里夫人,4854,"在试图把她移进疗养院之前,艾芙请医学院里 四个最高的国手法国最好的著名医生再来诊视一次",0.9682,正面
居里夫人,4855,"若 是在这里说出他们的名字,也许会使人以为我在责备他们,不公正 地忘了他们的恩惠",0.7156,正面
居里夫人,4856,"他们把这个患了不可解的病症的妇人检查了 半小时,在没有把握的情况下作了结论,说这是结核症旧病复发",0.6551,正面
居里夫人,4857,他们相信到山里去住可以治好她的发烧,0.5127,中性
居里夫人,4858,"极端匆忙地作了各种准备,人们尽力避免劳动玛丽,现在只许 她接见密切的亲友;但是玛丽违反命令,私底下请她的合作者科 泰罗夫人到她的卧室来,叮嘱她一些事:在我回来之前,你必须把 锕小心封藏起来",0.9465,正面
居里夫人,4859,我指望你把一切都安排好,0.6908,正面
居里夫人,4860,"假期过完,我们就 重新做这个工作",0.7995,正面
居里夫人,4861,"她的病势突然加重,但是医生们仍劝立刻动身",0.3978,负面
居里夫人,4862,"这次旅行痛 苦不堪:到圣哲未的时候,玛丽在火车里就支持不住了,倒在艾芙 和护士的怀里昏晕过去",0.9873,正面
居里夫人,4863,"等到把她安顿在桑塞罗谋疗养院中最美 丽的一间房子里之后,又用X 光照了一些相片,又检查了几次:她 的肺不是病因,这次移动全无用处",0.7785,正面
居里夫人,4864,"她的体温超过四十度,这是不能瞒玛丽的,因为她总以学者的 谨慎态度自己看水银柱",0.3925,负面
居里夫人,4865,"她差不多不说什么,但是她那黯淡的眼 睛露出绝大的恐怖",0.0853,负面
居里夫人,4866,"立刻由日内瓦请来了罗斯教授,他比较了最 近几天检验血液的结果,看出血里的红白血球数目都减得很快",0.8633,正面
居里夫人,4867,他诊断为极严重的恶性贫血症,0.6283,正面
居里夫人,4868,玛丽很忧虑她的胆囊里的结石,0.5229,中性
居里夫人,4869,"他安慰她,告诉她决不给她作任何手术,并且想尽办法来给她治 疗",0.5054,中性
居里夫人,4870,但是生命正以极快的速度离开这个疲乏的身体,0.9855,正面
居里夫人,4871,"于是开始了人们称之为缓慢的死的那种折磨人的、残酷的 战斗,在这种情况下,不肯灭亡的身体以一种疯狂的决心抗拒死 神",0.9982,正面
居里夫人,4872,"艾芙在她的母亲身边还须作另外一种战斗;因为在居里夫人 还很清醒的头脑里,并没有想到自己要死,这种奇迹必须设法保 持,使玛丽不受这种不能以安命思想慰解的巨大痛苦",1.0,正面
居里夫人,4873,"主要是, 一 方面必须设法减轻她身体上的苦楚,同时还要安定她的身体和精 神",0.9868,正面
居里夫人,4874,"没有对她施行痛苦的治疗法,没有进行迁延时日的输血,这些 都毫无用处,而且会给她不好的印象;没有匆忙地把亲戚们叫到这 个垂死的人的床边来,她看见他们聚集,心里会突然感触到那可怕 的结果已经确定",0.9709,正面
居里夫人,4875,"在那可怕的时期中帮助过我母亲的人,我将永铭心版",0.9839,正面
居里夫人,4876,"疗养 院的院长涛贝大夫和比埃尔 卢依大夫,都用尽他们的学识给她 治疗",0.9814,正面
居里夫人,4877,"疗养院中的生活似乎停顿了,都被居里夫人已经临危这个 可怕的消息,惊得不能活动",0.8891,正面
居里夫人,4878,全疗养院的人对她都极尊敬、极 热心、而且极安静,0.0526,负面
居里夫人,4879,"这两个医生轮流守在玛丽的屋子里,支持 她、安慰她",0.7751,正面
居里夫人,4880,"他们也照料艾芙,帮助她挣扎和说谎,并且不等她请 求,就答应用催眠剂和注射,使玛丽不感觉最后的种种痛苦",0.3614,负面
居里夫人,4881,"7月3日早晨,居里夫人还能最后一次用颤动的手拿温度表, 看出表上的度数减低了临终前永远有的现象",0.0139,负面
居里夫人,4882,她快乐得笑 了,0.9751,正面
居里夫人,4883,"艾芙告诉她这是痊愈的迹象,她现在一定快要复元了",0.8809,正面
居里夫人,4884,"她望 着敞开的窗户,怀着动人的求生欲望,怀着希望,对着太阳和巍然 不动的群山说:治好我的不是药,而是清新的空气和地方的高 度 临终的时候,她发出一些可怜的痛苦呻吟和一些迷惘的、惊讶 的叹息:我再不能说明我的意思了我感到恍惚她没有 说到任何活着的人的名字",1.0,正面
居里夫人,4885,"她没有叫她的大女儿(伊雷娜已经在 前一天同她的丈夫到了桑塞罗谋),没有叫艾芙,也没有叫她的近 亲",0.9787,正面
居里夫人,4886,"在她那非凡的头脑里,只浮动着关于她的工作的种种大小挂 虑,她断续说着:各章的分段,都应该是一样的我一直在想这 个出版物 她注视一个茶杯,想用一把茶匙在里面搅动,但是这似乎不是 茶匙,而是一把药刀一种精巧的实验用具: 这是用镭作的,还是用钍作的? 她已经离开人类去和她心爱的东西在一起,她已经把她的 一生献给它们,从此将永远与它们在一起",1.0,正面
居里夫人,4887,"后来她只是再说了几句不清楚的话;医生来给她注射,她忽然 对他发出一个表示疲倦的微弱喊声: 我不要",0.5554,中性
居里夫人,4888,我希望别打搅我,0.4102,中性
居里夫人,4889,"她临终的时刻,显示了一个只在表面上软弱的人的力量和可 怕的抵抗,显示了藏在渐渐冷却的身体里面的强壮的心,它仍在跳 动,不疲倦,不让步",0.9829,正面
居里夫人,4890,"比埃尔 卢依大夫和艾芙每人拉着她一只冰 冷的手;还有十六小时工夫,生命和虚无都不收这个妇人",0.9954,正面
居里夫人,4891,"到了黎 明,阳光已经把群山染成玫瑰色,并且开始在极明净的天空运行; 灿烂的晨光充满了这间屋子,照着床上瘦削的脸烦和无表情的灰 色眼睛",0.2242,负面
居里夫人,4892,"死亡已经使她的眼睛定住,她的心脏终于停止了跳动",0.9924,正面
居里夫人,4893,科学还须对这个遗体宣布它的判断,0.4014,中性
居里夫人,4894,"那些与已知的恶性贫血 不同的异常症状和几次验血,指出了真正的罪人:镭",0.8615,正面
居里夫人,4895,"瑞果教授后来写道:居里夫人也许要算是她丈夫和她发现的 放射性物质的远期的牺牲者之一. 在桑塞罗谋,涛贝教授写出如下的例行报告: 居里夫人于1934年7月4日在桑塞罗谋去世",0.9966,正面
居里夫人,4896,"她的病症是一种发展很快的发烧的再生障碍性恶性贫血,骨 髓不起反应,大半是因为长期辐射积蓄而有了改变",0.9999,正面
居里夫人,4897,"这个消息由安静的疗养院传了出去,传播全世界,在几个地方 引起极深的悲痛:在华沙,有海拉;在柏林的一辆赶往法国的火车 里,有约瑟夫 斯可罗多夫斯基和布罗妮雅(布罗妮雅想再看一看 她所爱的人的脸,却不能如期赶到桑塞罗谋),在蒙彼利埃,有雅 克 居里;在伦敦,有麦隆内夫人;在巴黎,有一些忠诚的朋友",0.9997,正面
居里夫人,4898,一些青年学者在镭研究院里死气沉沉的仪器前面哭泣,0.9812,正面
居里夫人,4899,"乔治 福尼埃,玛丽喜欢的学生之一,后来写道:我们失去了一切",0.8651,正面
居里夫人,4900,"居里夫人躲开了这些悲哀,躲开了这些激动和尊崇;她躺在桑 塞罗谋的床上休息",0.9746,正面
居里夫人,4901,"科学家和忠诚的人她的同类一直在 这所房子里保护她,不许生人进去看她,扰乱她的安息",0.9857,正面
居里夫人,4902,没有好奇 的人知道她去世后显得多么优美,0.995,正面
居里夫人,4903,"她穿着白衣服,白发梳向后面, 露出她那极大的额部,她的面容平和、庄严而且勇敢,象一个武士; 那时候,她是世界上最美丽、最高贵的人",0.9874,正面
居里夫人,4904,"她那双粗糙的、结了老茧的坚硬的手,被镭严重灼伤,它们一 向的痉挛已经消失;它们伸在被单上,僵直,一动不动",0.0037,负面
居里夫人,4905,这是一双做了那么多工作的手,0.7774,正面
居里夫人,4906,"1934年7月6日星期五下午,居里夫人谦卑地到了死人的住 所:没有演说,没有仪仗,没有一个政治家或官员在场",0.0991,负面
居里夫人,4907,"爱她的近 亲、朋友和合作者,看着把她葬在梭镇墓地里",0.6789,正面
居里夫人,4908,"她的棺木放在比埃 尔 居里的棺木上面,布罗妮雅和约瑟夫 斯可罗多夫斯基向墓 穴洒下一把从波兰带来的泥土",0.9969,正面
居里夫人,4909,"墓碑上又加了一行新记载:玛丽 居里-斯可罗多夫斯卡,1867一1934年",0.7812,正面
居里夫人,4910,"一年之后,玛丽去世前写成的一本书出版,这是她给年轻的 物理学爱好 的最后启示",1.0,正面
居里夫人,4911,"镭研究院已经恢复工作,在那个明亮的图书馆里放着的许多 科学作品之中,又加上了这一本巨著",0.9994,正面
居里夫人,4912,"灰色的封面上印的著作者 的名字是:比埃尔 居里夫人,索尔本教授",0.7752,正面
居里夫人,4913,诺贝尔物理学奖,0.9867,正面
居里夫人,4914,诺 贝尔化学奖,0.6864,正面
居里夫人,4915,"书名只是一个庄严灿烂的名词: 《放射学》 附 录 一 居里夫人所得奖金 1898年 若涅奖金,巴黎科学院",0.9999,正面
居里夫人,4916,"1900年 若涅奖金,巴黎科学院",0.9098,正面
居里夫人,4917,"1902年 若涅奖金,巴黎科学院",0.9098,正面
居里夫人,4918,"1903年 诺贝尔物理学奖金(与亨利 柏克勒尔和比埃尔 居里合 得 ) . 1904年 奥西利奖金(巴黎报业辛迪加颁发,与埃都亚 布郎利合 得 ) . 1907年 阿克托尼安奖金,英国皇家科学协会",1.0,正面
居里夫人,4919,1911年 诺贝尔化学奖金,0.9882,正面
居里夫人,4920,1921年 埃伦 理查兹研究奖金,0.9128,正面
居里夫人,4921,"1924年 阿让德依侯爵1923年大奖金,附铜奖章,全国工业促进会. 1931年 卡麦伦奖金,爱丁堡大学颁发",0.9656,正面
居里夫人,4922,二 居里夫人所得奖章 1903年 伯特洛奖章(与比埃尔 居里合得),0.3106,负面
居里夫人,4923,1903年 巴黎市荣誉奖章(与比埃尔 居里合得),0.8662,正面
居里夫人,4924,"1903年 戴维奖章,伦敦皇家学会(与比埃尔 居里合得). 1904年 马特奇奖章,意大利科学学会(与比埃尔 居里合得). 1908年 克尔曼大金奖章,利尔工业协会",0.986,正面
居里夫人,4925,"1909年 埃利约特 克瑞生金奖章,佛兰克林研究院",0.4565,中性
居里夫人,4926,"1910年 亚尔伯特奖章,皇家艺术学会,伦敦",0.9608,正面
居里夫人,4927,1919年 西班牙阿尔丰斯十二世大十字勋章,0.9787,正面
居里夫人,4928,"1921年 本哲明 佛兰克林奖章,美国哲学学会,费拉德尔菲亚",0.9567,正面
居里夫人,4929,"1921年 约翰 斯考特奖章,美国哲学学会,费拉德尔菲亚",0.9922,正面
居里夫人,4930,"1921年 国家社会科学研究院金奖章,纽约",0.9501,正面
居里夫人,4931,"1921年 威廉 吉布斯奖章,美国化学学会,芝加哥",0.9874,正面
居里夫人,4932,1922年 美国放射学学会金奖章,0.9689,正面
居里夫人,4933,"1924年 罗马尼亚政府一级褒奖,有证书和金奖章",0.2966,负面
居里夫人,4934,"1929年 纽约市妇女俱乐部联合会奖章. 1931年 美国放射学学院奖章, 三 居里夫人所得名誉头衔 1904年 莫斯科帝国人类学及人种志之友协会名誉会员",0.7793,正面
居里夫人,4935,1904年 英国皇家科学协会名誉会员. 1904年 伦敦化学学会外国会员,0.9776,正面
居里夫人,4936,1904年 巴塔维哲学学会通讯会员. 1904年 墨西哥物理学会名誉会员. 1904年 墨西哥科学院名誉院士,0.8518,正面
居里夫人,4937,1904年 华沙工业及商业促进委员会名誉委员. 1906年 阿根廷科学学会通讯会员,0.6814,正面
居里夫人,4938,1907年 荷兰科学学会外国会员,0.9534,正面
居里夫人,4939,1907年 爱丁堡大学名誉法学博士,0.9699,正面
居里夫人,4940,1908年 圣彼得堡帝国科学院通讯院士,0.7956,正面
居里夫人,4941,1908年 布朗斯威克自然科学学会名誉会员,0.9561,正面
居里夫人,4942,1909年 日内瓦大学名誉医学博士. 1909年 波伦亚科学院通讯院士,0.9868,正面
居里夫人,4943,1909年 捷克科学文学艺术学士院外国合作院士,0.9431,正面
