科学家,句子编号,句子,情感得分
杜德娜,2489,"除此之外,人类遗传学的全部知识是否有朝一日能使我们准 确预测并提前规避最糟糕的后果?对此我心存疑虑",-2.5
杜德娜,2496,"受 邀人包括玛利亚贾辛和达娜卡罗尔,她们是利用DNA剪切酶进行基因 编辑的开拓者;埃马纽埃尔卡彭蒂耶,CRISPR课题的合作者;张锋和 乔治丘奇,基因编辑技术的两位创新者;费奥多尔乌尔诺夫(Fyodor Urnov),首位把基因编辑药物用于临床试验的开发者;丹尼尔凯文 (Daniel Kevles),研究优生学史的专家;约翰哈里斯(John Harris),一位支持改进人类的哲学家;玛西达尔诺夫斯基(Marcy Darnovsky),遗传与社会中心的执行主任;凯瑟琳布莉丝(Catherine Bliss),研究性与性别问题的专家,以及鲁哈本杰明(Ruha Benjamin),研究种族与民族、健康与生物技术问题的学者",-0.3333
杜德娜,2500,"事实 上,这次会议结束的时候(2015年12月3日),我发现自己思考的问题 没有比会议之前减少,甚至更多了",-1.0
杜德娜,2512,"但根据最新的 研究,即使是这个问题如何确保基因编辑工具的精确性达到100% 很快也将被攻克",-1.0
杜德娜,2527,"一个办法是胚胎植 入前检查,我们在使用CRISPR编辑过基因组之后,将胚胎植入母亲的 子宫之前,仍然有机会检测到我们不希望的罕见突变",-1.0
杜德娜,2531,"在评估生殖细胞系基因编辑准确性的时候,还有许多问题需要考 虑,但最前沿的科学进展表明,这些问题并非无法克服的挑战",-1.0
杜德娜,2538,"研究人员现在推测,那些 携带着一份会引起囊性纤维化疾病突变拷贝(如果带有两份就会得病) 的人,对肺结核的抵抗力更强在17~19世纪之间,1/5的欧洲人因 为肺结核而丧命",-1.0
杜德娜,2539,"即使是跟神经退行性疾病(比如阿尔茨海默病)有关 的变异可能也有益处,比如在年轻的时候认知能力更强,情节记忆和工 作记忆力更好",-1.0
杜德娜,2549,"编辑一个尚未出生的人类 基因,这必然会牵扯出各种各样的伦理问题,有些问题是如此复杂,我 不得不呼吁暂时停止对生殖细胞系的基因编辑,以便我们详细考察这些 问题",-1.0
杜德娜,2550,"仅仅因为我们能够编辑人类的生殖细胞系,就意味着我们应当去做 这件事吗?这是一个我不断扪心自问的问题",-1.0
杜德娜,2552,"比如,当父母同时患有隐性遗传病比如囊性 纤维化、镰状细胞病、白化病、范可尼贫血的时候,他们的孩子注 定也会患上这些疾病",-1.0
杜德娜,2554,"一个类似的情形是显性遗传病比如亨廷 顿疾病、马凡综合征只需要一份突变基因就足以导致疾病了,无论 突变基因来自父亲还是母亲",-1.0
杜德娜,2555,"虽然这些疾病可以通过体细胞编辑得到治疗,但是生殖细胞系编辑 可以从源头上解决问题,让孩子压根儿就不必受苦",-1.0
杜德娜,2559,"这个时候,生殖细胞系编辑还是必要的吗?如果我 们同时考虑这两种情况,权衡之下,生殖细胞系编辑是更好,还是更 坏?它缓解的痛苦是否多于它造成的痛苦? 这个问题-我们是否应当去做?让科学家和普罗大众都感到 难以抉择",-1.0
杜德娜,2563,"在面对这种棘手的问题时,宗教是一个明显的伦理向导",-1.0
杜德娜,2575,"可以说,大自然不是一个工程师,而更像一个修补匠, 而且水平相当糟糕",-1.3
杜德娜,2576,它的粗心大意对于那些不幸携带了特定遗传突变的 人来说显得无比残忍,-1.0
杜德娜,2580,"这是因为前者不是人工制造的,而后者是人工制造的 吗?在我看来,这种对自然与非自然的区分是虚假的",-1.0
杜德娜,2581,"如果这种观念阻 止了我们缓解人类的痛苦,那它还是有害的",-1.0
杜德娜,2584,"她的妹妹患上了一种罕见但严酷的遗传病,身体和心智健康严 重受损,也给大家庭造成了极大的痛苦",-1.0
杜德娜,2585,"如果我可以使用生殖细胞系 编辑把人群中的这种突变剔除,让其他人不再遭受我妹妹遭受的痛苦, 我会毫不犹豫地这么做!她说这话时,我看到泪水涌上了她的眼眶",-1.0
杜德娜,2587,"我当时没有勇气问他是否 也携带着突变基因,如果是,那么他很可能不久也会被疾病夺去行动能 力和言语能力,甚至不久就离开人世",-1.0
杜德娜,2588,"看到灾难降临在我们爱的人身上 已经是非常痛苦的折磨了,更何况是降临到自己头上",-1.3333
杜德娜,2589,"诸如此类的故事彰显了遗传病会带来怎样的人间悲剧,这也反映了 我们迟迟没有正面解决它们",-1.0
杜德娜,2596,"有些生物伦理学者也表达了类似的担忧,暗示生殖细胞系编辑改 变了人性的本质,改造人类的基因组最终会改变人性本身",-1.0
杜德娜,2598,"但是,当我想到那些 因为遗传病受苦的个人和家庭,我不得不说,我们不能彻底放弃使用生 殖细胞系编辑的可能,因为那样代价就太大了",-1.0
杜德娜,2600,"在首次国际峰会上,我们谈起了这两个问题,但并未找 到解决之道",-1.0
杜德娜,2601,"第一个问题是,一旦医生开始使用CRISPR来拯救生命, 是否每个人都有能力控制生殖细胞系编辑如何使用;第二个问题跟社会 正义有关,即CRISPR会如何影响社会",-1.0
杜德娜,2608,"讽刺的是,一旦允许用于治疗疾病的生殖细胞系编辑,其他更明显 的非医学遗传改进恐怕也会逐渐变成现实",-1.0
杜德娜,2613,"这种类型的实验是属于治疗疾病,还是遗传改进?它的最终目的是 预防疾病,但是它也使得孩子有了其他人所没有的优势特征",-1.0
杜德娜,2625,"毕竟,相比产前基因治疗干预疾病,为患有遗传病的个体提供终 生治疗要昂贵得多",-1.0
杜德娜,2633,"正如残障人士维权组 织指出的那样,使用基因编辑修复失聪或肥胖,这可能会导致社会更 缺乏包容,迫使每个人都跟其他人一样,甚至会鼓励人们歧视那些能力 不同的人,而不是接纳我们天然的差异",-1.0
杜德娜,2637,"正是出于这种担心基因编辑也许会进一步恶化目前对少数群体 的歧视,许多作者认为生殖细胞系编辑与优生学是一丘之貉",-1.0
杜德娜,2640,"悲哀的是,在20世纪30年代的美国,类似的优生学运动是稀松 平常的事,在许多州,直到20世纪70年代,强制绝育才完全终止",-1.0
杜德娜,2643,"从技术上而言,在胚胎里使用CRISPR来对抗疾病 的确是一种优生学实践,但胚胎植入前的检查也是,超声技术也是,产 前补充维生素也是,甚至孕妇孕期戒酒也是",-1.0
杜德娜,2649,"我对生殖细胞系编辑伦理困境的思考也在不断演变但是,我发 现,我的思考不断地回到选择的问题",-1.0
杜德娜,2652,"正如一位亨廷顿疾病患者查尔斯萨拜恩(Charles Sabine)所言:那些身患遗传病并为此受苦的人,丝毫不觉得这里有任 何的伦理困境",-1.0
杜德娜,2670,"关于生殖细胞系编辑的公共政策之语焉不详,让监管执行变得更为 困难",-1.0
杜德娜,2677,"与此相反,在墨西哥,关于改造人类遗传物质的规定考虑的是它们 的目的:如果是为了治疗严重的疾病或缺陷就是可以的,用于其他目 的都不行",-1.0
杜德娜,2678,"但问题是,谁来判定何种状况是严重的疾病或缺陷?政府, 医生,还是患者? 美国国会至今甚至都不敢正视有关在人类胚胎中使用CRISPR进行 临床治疗的请愿书(更别提看懂了)这无异于立法上的鸵鸟政策",-1.0
杜德娜,2681,"这个问题的解决办法是,2016年国会又临时增加了一项规定,FDA对于 这样的申请一律视而不见,就如同从未收到)",-1.0
杜德娜,2698,"虽然就此达成国际共识的可能性还难以捉摸,我们仍然不能放弃, 必须勇于尝试",-1.0
杜德娜,2701,"盲目推进新技术,当 然会带来新的问题,比如,为了争夺核武器带来的优越地位,许多国家 投入巨资进行研发,进行军备竞赛,彻底改变了全球政治体系,许多人 的生命因此危在旦夕",-1.0
杜德娜,2715,"如果你有兴趣,不妨琢磨一下这个发人深省的问题:在未来500 年,类似CRISPR的技术对社会、对人类还有哪些方面的影响? 毫无疑问,许多变化是有益的",-1.0
杜德娜,2718,"再设想一下,农民、牧民利用 CRISPR改造过的农作物和动物解决了全球饥饿问题,并使它们更好地 适应气候变暖",-1.0
杜德娜,2735,"不过,我还是试着回答了她的问题",-1.0
杜德娜,2750,"特别是在过去5年,我经历了人际关系的方方面面,从 深厚的友情到恼人的背叛,我也从中汲取了教益,加深了对自己的认 识",-1.0
杜德娜,2753,"当前,公众对科学家工作的不信任正日益加深事实上, 越来越多的人开始怀疑科学是否真的在解释世界、造福世界",-1.0
杜德娜,2756,"除非我们跟这些反对者及时对话、沟通,消除误 会,否则不信任就会日渐加深",-1.0
杜德娜,2757,"对于这些交流失败的情形,科学家也负有部分责任",-1.0
杜德娜,2768,"如果说目前有什么因素阻碍了我们应对这项挑战,那就是交流壁 垒",-1.0
杜德娜,2775,"教育机 构需要重新思考学生是如何学习的,以及学生如何把所学的知识用来解 决真正的社会问题",-1.0
杜德娜,2779,"完成一个想法总是比提出一个想法更为困难,但是我感到身边的同事们 对于这些跨学科项目的兴趣越来越浓",-1.0
杜德娜,2828,"比如,HTT基因编码 的蛋白质叫作Huntingtin ,亨廷顿疾病就是由HTT基因突变引起的",-1.0
林巧稚,38,"他那带有短髭的嘴唇撅着,眼里流露 出责备的目光",-1.0
林巧稚,40,"苍白而疲惫的脸上,掠过一丝歉疚、 自责而又无可奈何的神情",-1.0
林巧稚,52,"这个先辈口中的传说,荒诞、离奇,纯属迷信,但是,却也 反映了清朝末年厦门一带农民的苦难生活和他们的愿望",-1.0
林巧稚,61,"当时厦门一带农 民的赋税比以前增加了二、三倍,许多人贫困破产,背井离乡, 到南洋去谋生路",-1.0
林巧稚,63,"年成不好, 税收又重,家里连个缝缝补补,洗衣服、做饭的人都没有,父子 俩如何生活下去?祖父只好带着不满十岁的良英,搭上一艘顺路 的船,远涉重洋,到了新加坡",-1.0
林巧稚,67,"(若干年后,良 英父亲因患橡皮腿症,不幸死在异乡) 这个把兄弟待良英不错,经常接济他,使他在这所十年 制的学校毕了业,后来又把良英收为养子",-1.0
林巧稚,76,"晚上, 妻子向良英诉说难以忍受的痛苦,泪水象断了线的珠子似的,扑 簌簌地落了下来",-1.0
林巧稚,78,"他在国外受过民主思 想的教育,对养母的这套做法很不满,但又没有勇气去冲破旧礼 教的重重束缚",-1.5
林巧稚,80,"妻子当然愿意,但又有几分担心:到鼓浪屿能找到事情做 吗?她问良英",-1.0
林巧稚,104,"财产归谁的问题,摆在了面前",-1.0
林巧稚,106,"林良英是信奉上帝的虔诚的基督徒,不愿看到家庭内自相残 杀的悲剧",-1.0
林巧稚,118,"林巧稚的父辈,林巧稚的家庭,就是这样从苦难的生活中挣 扎过来的",-1.0
林巧稚,184,"球场主人雇一些 家庭贫困的中国孩子,守在墙外边为他们拣拾打出来的球",-1.0
林巧稚,185,"等到 收场的时候,他们慷慨地向拣球的孩子扔过来几枚硬币,当 孩子们争先恐后地来拿钱的时候,他们则发出一阵阵嘲弄的笑声 林巧稚和她的小伙伴们,每逢看到这个情景,都特别生气",-2.0
林巧稚,221,"她痛苦地躺在那里,已经不会说话",-1.0
林巧稚,222,"多年疾病的折磨,使她 1 的眼窝深深地陷了下去",-1.0
林巧稚,234,"特别是中年 15 丧妻,心绪郁闷,家里事都交给大儿媳去料理了",-1.0
林巧稚,251,"母亲的早逝,使巧稚从幼年就知道了女人的病痛,懂得了妇 女的健康对后代的影响 当她在夜里为自己过早地失去妈妈而暗 暗流泪的时候,她甚至天真地想:我为什么不早生几年啊?我为 什么不是个医生啊?我要是个手到病除的神医, 一定会把妈妈挽 留在世上 那时候,现代医学已经进入了厦门",-1.0
林巧稚,314,"嘉凌姑娘忍受着失去未婚夫的痛苦到异国工作,她把全部的 爱倾注在学生身上",-1.0
林巧稚,315,"战争给她带来了灾难,她憎恶战争",-1.0
林巧稚,328,"有的同学向林巧稚哭诉自己的不幸,说父母已经给定了亲, 自己不满意可又没办法 林巧稚也在编织着自己理想的花环",-1.0
林巧稚,360,"他不断用英语提出问题,生活的,学习的、社会的林巧 稚对答如流",-1.0
林巧稚,388,"林巧稚为考学的问题,心事重重,看到父 亲心境不错,赶忙开了腔:阿爸,我毕业了;你说,我今后干 什么好呢? 噢,我还没有细想,父亲似乎猜到林巧稚要问些什么, 显得有些为难,等慢慢再商量吧! 林巧稚注视着父亲",-1.0
林巧稚,407,"是啊,家境的艰难她不是不知道",-1.0
林巧稚,415,"你想想,你现在都二十岁了,要是再 上八年学,那,终身大事都要耽误啦! 什么终身大事?林巧稚心里有说不出的委屈, 一股火气 顿时冒了出来,大声说道,我的终生大事就是上学,求学问, 干事业,事业!你们怎么不明白呀?! 嗨,上那么多学干什么?刚从菲律宾跑生意回来的二哥, 不了解妹妹心意,埋怨道,女孩子家,早晚还不是得嫁人! 我一辈子也不嫁人,你看着吧!林巧稚上来了拗劲",-1.0
林巧稚,417,"这孩子!父亲摇着头,把责备的目光投向妻子和振炎, 你们也是,为什么拿嫁人的话去刺激她呢?她平时最讨厌听的, 就是这件事! 午餐,不欢而散",-1.75
林巧稚,426,"谁说不可以商量啦?他们为什么拿嫁人来逼我? 哎呀,那不过是说说,开开玩笑而已,别那么认真嘛! 不认真行吗?我早就听到风声了!他们想把我早早地嫁出 去!我就不!我不能把宝贵的青春浪费在小家庭里,我不愿依赖 男人! 好!好!我告诉他们,以后谁也不许再提这件事!大哥 无可奈何,又问,那么,上学的事呢? 我还是想上协和",-0.3333
林巧稚,428,我不 依赖任何人,-1.0
林巧稚,496,"交了一张未答完的试卷,为什么还能得到这样一个好结果? 后来她才知道,那是因为校方认为:第一,她的总分不低;第二, 她的英语好,特别是口语流利;第三,她在考场发生的突然事件 中,处理问题紧张而有秩序,具备一个医生应有的素质",-1.0
林巧稚,588,她常常埋怨北京太封建了,-1.0
林巧稚,612,"有的不及格,有的刚满七十 五分,有的虽然略高一些,但是从语气中可以听出老师并不满意",-1.0
林巧稚,615,"她有些发慌,担心考了坏 成绩,连忙举起手说:老师,没有我的卷子! 你的卷子在这里,老师从桌上拿起她的卷子在同学面前 一晃说,这次考试,密斯林成绩最好",-1.0
林巧稚,824,"医生和护士那一双双 藏着担心而又充满希望的目光,在输血的针管与患者的面部之间, 来回顾盼着",-1.0
林巧稚,839,"这就是很麻烦的事情了,就要到处求援,就要耗费时间",-1.5
林巧稚,892,"白罩衣的口袋 里,经常装着一个小册子,那里面有各种疾病治疗操作常规和医 生注意事项",-1.0
林巧稚,922,"主任提出的 问题,住院总和住院医师们要马上作出回答",-1.0
林巧稚,941,"晚 一点不行,早一点他也不满意",-1.0
林巧稚,954,"她马上动手,在非常简陋和困难的条件下,顺利地完成了手术",-1.0
林巧稚,963,"她时时想念着苦难中的祖国,盼望 自己能尽快学成回国,为解脱人民的痛苦尽一份力量",-1.0
林巧稚,971,"林巧稚生气了:不是说好学习妇产科吗?怎么突然又变卦了? 她心里明白,这肯定又是女的搞不了手术那种论调在作怪! 她立志抗争,偏要学妇产科,偏要学开刀,偏要为女界争这口气",-1.0
林巧稚,1004,"你看那边,到处是印度警察(鼓浪屿公共租界的工部局雇 的),在摆渡口上舢版,还要一个个搜身,真讨厌! 振炎长叹一声:这又有什么办法?这里是中国政府管,那 边是人家的租借地嘛! 孩子们陆陆续续回家, 一个个向姑姑问好",-1.0
林巧稚,1008,"她二十二岁出嫁,二十三岁生孩子,头一胎就是难产 咱们的妇产科太不普及了,林巧稚强忍住泪水说,要 是有好的医院,用新法接生,她那么年轻,是不会出问题的",-1.0
林巧稚,1017,"卡蒂,振炎忽然问巧稚,你去了趟英国,觉得那里怎 么样? 我看这个国家现在有点落伍了,它保守得很,连房子样式 都不肯改进,林巧稚比学生时期看问题全面多了,当然啦, 就科学技术讲,比咱们国家还是先进得多",-1.0
林巧稚,1063,"过度劳累的工作,使她眼 角渐渐辐射出了一些细密的鱼尾纹",-1.0
林巧稚,1074,"怎么不剖腹啊?那多痛快! 是啊,对于医生来讲是痛快,可是往往会给产妇造成痛苦",-1.0
林巧稚,1088,"是啊,问题就在这里",-1.0
林巧稚,1095,"啊,give up! 我懂,放弃,对吗?小俞问",-1.0
林巧稚,1102,"在这远离故土的北国,她何尝不希望 得到一个女人应当得到的幸福呢? 她不是不喜欢孩子",-0.3333
林巧稚,1104,她不是不希望有个家庭,-1.0
林巧稚,1128,吴淑明靠在床头痛苦地呻吟着,-1.0
林巧稚,1130,"腹内的肿瘤越来越大,胀得她呼吸都感到困难",-1.0
林巧稚,1143,"不知是由于冻饿,还是由于对妻子疾病的 担心,他的身子有些发抖",-1.0
林巧稚,1148,周振修把凄惨、 困难的景状如实地告诉了大夫,-1.0
林巧稚,1177,"昨天我看见子宫被囊肿挤在一边, 胎儿没有怎么发育,还真担心小生命经不住这么大手术的折腾 呢! 吴淑明凝视着这位好心的大夫,眼睛被泪水模糊了",-1.0
林巧稚,1183,"周振修接妻子出院之前,全家最担心的,是交不起手术费",-2.5
林巧稚,1185,"原来,是林巧稚知道他们困苦的情况后,多次向医院社会 福利部反映,在她的要求下,医院同意给予救济",-1.0
林巧稚,1189,"夜里,当吴淑明在医院里等待分娩的时候,周振修在家中倚 着被子,焦虑不安地等着,担心着母子的安危 突然,他听到门外,又是哭声,又是吵嚷声,还夹杂着借 光借光的喊声,母亲和岳母不知怎么的在大声哭叫",-1.0
林巧稚,1205,"一位民主人士暗地里找到林巧稚开导她说, 现在这些人处境相当艰难,上有飞机轰炸,后有围剿的追兵, 路途艰险,行军困难,疾病经常发生,不少人死在路上",-1.1
林巧稚,1210,"但是他们现在治病都非常困难! 没有医生帮他们? 有几个,力量太单薄了,友人看时机成熟,便点出了来 意,咱们北平医务界有几位志同道合的先生,想帮他们一把, 不知您肯不肯出点力? 我?林巧稚有点吃惊,我是个妇产科医生,能干什么? 不是让您出人,友人说,有人在为他们募捐药品,不 知道您能不能算一份? 这倒行,不知他们需要什么药品? 最需要的是眼药",-2.0
林巧稚,1215,没有什么妨碍吧?林巧稚有点担心,-0.8
林巧稚,1270,"后来,在抗日战争的艰苦岁月,她虽然在外地东奔西跑,却 一直没有丢掉这份珍贵的礼物",-1.0
林巧稚,1273,"那一年,由于过度劳累,林巧稚未来的侄女婿周华康得了肺 结核,正在停学治疗",-1.0
林巧稚,1330,"由于小天使们常常是在深夜降临人世,所以,这项实 验工作是异常紧张和劳累的",-1.0
林巧稚,1341,"十九 在芝加哥 搬运工背负着沉重的大麻袋,弯腰曲背,艰难地挪动着脚步",-1.0
林巧稚,1399,"当年,两人都为之担忧的任人宰割的中 国,如今已是繁荣昌盛,以威武的身姿,屹立于世界的东方了 二十 可爱的家 一九四年冬天,林巧稚结束了在美国的进修",-1.0
林巧稚,1407,"二哥是个有民族气节的人,宁可过困苦的生活,也决不向敌 人低头",-1.0
林巧稚,1417,"这天,兄妹们聚 会在大哥家中,说到悲伤处,又是一个个长嘘短叹",-1.0
林巧稚,1437,"她向产 妇们亲热地微笑着 怎么样啊? 你夜里生了吗? 生 啦 ! 男孩女孩啊? 男孩! 好啊,大胖小子! 你怎么啦?林巧稚见一个产妇在哭泣,哪里不舒服? 产妇不回答,泪水像断了线的珠子一样 她生了个女孩,伤心呢!旁边的人替她解释",-1.0
林巧稚,1438,"那伤心什么?女孩不也一样吗?林巧稚指着身后的几个 学生说,我和她们几个,不都是女的吗? 我倒没什么,就是、就是我那婆婆产妇抽泣得更厉 害 了",-1.0
林巧稚,1455,她不一定满意,-1.0
林巧稚,1473,"在技术问题和对待病人问题上,林巧稚有许多看法和这位主 任的看法不一致",-1.0
林巧稚,1481,"在中国人提出辞职的问题上,院方第一次感到了为难",-1.0
林巧稚,1484,".留在协和干的,升到副教授几乎是到了顶,再想上升到教授和主 任,那就相当困难了",-1.3
林巧稚,1487,"但在权衡林巧稚和惠狄克谁去谁留的问题上,院方一反常态, 把砝码放到了林巧稚这边",-1.0
林巧稚,1496,"这天上午,不少人聚集在北极 阁林巧稚的家中,焦躁不安地议论着,为各自的前途,忧虑重重",-1.0
林巧稚,1498,"真的吗? 这还假得了?我亲眼看见的,胡顿家门口都站上岗了! 哦!那协和怎么办呢? 我听说是让寄生虫科的赫普利教授出来暂时主持工作 赫普利?奥地利人吧? 对.看来,美国人不吃香啦! 一位医生匆匆进门,传来新的消息:燕京大学也被日本人控 制了! 这消息使林巧稚又添了一桩心事:侄子林嘉通现在燕大担任 代理教务长,他会不会受到连累? 临近中午时分,三侄林嘉泽(他此时正在燕京大学上学)气 喘嘘嘘地从西郊跑进城、告诉林巧稚:三姑,不好了!嘉通兄, 他,他给日本人抓走了! 林巧稚呆住了 她心中充塞着愤慨、忧虑、哀愁的复杂情感, 坐在那里久久说不出话来",-1.0
林巧稚,1501,"家家房门紧闭,院子 里空旷而静寂,只有几棵白皮松,孤零零地站在寒风中,抖动着 光秃的枝桠,似乎在向苍天诉说悲哀",-1.0
林巧稚,1513,"林巧稚虽然也为家中添丁而欣喜,但一想到失业在即,日本 人正催着搬家腾院,心头不免又蒙上重重忧愁,埋怨小孙女降临 得不是时候! 日本军队占领协和医院后,把协和的两个宿舍大院也控制了 起来,派驻士兵把守,进出严加检查,并下令住户限期搬走,各 寻出路",-1.0
林巧稚,1536,"林巧稚的心,越来越倾向于那 些在社会底层为求生存而痛苦挣扎的同胞们",-1.0
林巧稚,1538,"纵然不 能改变社会的现状,一定要为解脱蒙难同胞的病痛之苦竭尽绵力! 那时,北平城自己开业的医生中,有不少是病人躺在手术床 上,才向家属提出苛刻条件的",-1.0
林巧稚,1546,"在那动荡不安的年代,在那滴水成冰 的冬夜,一个身体单薄的中年女子,夜半出诊所遇到的困难可想 而知",-1.0
林巧稚,1562,"便马上采取紧 急措施 时间在艰难中度过 拂晓时分,一声婴啼,孩子终于生下来 了",-1.0
林巧稚,1566,"在这个多为上层 人服务的环境里,她很少想到一般老百姓的妇幼保健问题",-1.0
林巧稚,1571,"二十三 端午节 一九四二年的端午节,在东堂子胡同十号院中,景状是凄凉 的,气氛是抑郁的",-1.0
林巧稚,1607,"林嘉通被审问的一个主要问题,是为什么向南方和解放区输 送学生",-1.0
林巧稚,1615,这幅照片至今还由 戴克范保存着 一看见它、就使人想起那苦难的岁月,-1.0
林巧稚,1641,"在艰苦的条件下,新来的 协和大夫们昼夜应诊,使医院恢复了生气",-1.0
林巧稚,1671,"你对日 本有意见,这很可惜! 糟糕!刚才的谈话肯定被她听到了!林巧稚心里不免有些紧 张",-1.0
林巧稚,1689,"她觉得, 这些问题不是一个妇产科医生管得了的",-1.0
林巧稚,1690,"而一个医生,治得了人 的疾病,却治不了社会的弊病",-1.0
林巧稚,1693,"但是,没有多久,她就感到失望了",-1.0
林巧稚,1697,"一九四六年四月,在中山公园音乐堂举行的北平市国大代 表选举问题演讲会上,主讲人法学家陈谨昆教授被打得鲜血直 流,眼镜也被砸碎;许多学生、教师都遭到砖头瓦块的袭击",-1.0
林巧稚,1702,"那时候,许多学生的生活相当困难",-1.3
林巧稚,1714,"有一个农村姑娘,因为生活贫困被人贩子辗转卖到了妓院, 整日受着痛苦的折磨",-1.0
林巧稚,1718,"但是,她又愤愤地想: 我一双手能治得了几个人呢?这种腐败的社会现象不改变,妇女 的痛苦怎么能解除呢? 一个家境并不宽裕,已经生了四个女儿的妇女,因为丈夫想 要男孩,第五次怀孕了,但胎位不正,遇上了难产",-1.0
林巧稚,1758,"光 说病人疼不行,必须说清哪儿疼,为什么疼,是什么性质,怎么 处理的,为什么这么处理一系列问题",-1.0
林巧稚,1790,"观察记录交上去了,林巧稚一份份看着,只在一个人记录上 写了 good (好),其余都不满意,让她们重做",-1.0
林巧稚,1823,"她心中的不满、愤慨,用她的特殊的方式表达出来了",-1.0
林巧稚,1847,一是谁当校长的问题,-1.0
林巧稚,1851,"其次,是协和医学院办成一 个什么样的大学的问题",-1.0
林巧稚,1880,"有的医生做错了或 者做得不够,她就要当面批评;当然,对做得好的,她也予以表 扬",-1.0
林巧稚,1898,这是谁管的病人?林巧稚生气地问,-1.0
林巧稚,1906,"林巧稚待人以诚,不喜欢虚伪和欺骗",-0.3333
林巧稚,1935,"不过,细细思忖已经受过的痛苦,认 真想想眼前的种种景况,她又安定了下来:日子再苦,还能苦得 过吃混合面?生活再难,还能难得过当亡国奴?难道共产党来了, 会比现在更腐败?! 那么多人不走,我何必一定要离开北平 呢? 那些日子,同事、患者、朋友,有不少人都劝她走",-1.0
林巧稚,1949,"虽然她当时不过问政治;在某些问题上有些 模糊认识,但她纯洁、善良,同情穷苦百姓,只要向她讲清党的 政策,她是会留下来的",-1.0
林巧稚,1952,"啊,共产党的来信, 这可是政治问题!她有些害怕",-1.0
林巧稚,2099,"这对他们家庭,无疑是终生的不幸",-1.0
林巧稚,2124,"她不仅以她 崇高的医德,挽救了一个新的生命;而且以高超的医术,引出了 妇科学上的一个新问题",-1.0
林巧稚,2128,"葡萄胎虽然是一个古老的疾病,但 中国人系统地认识这种病却不过是近几十年的事",-1.0
林巧稚,2131,"为此,林巧稚把她经治的每一例 病人的历史,都作了认真的分析,终于得出了从葡萄胎到恶性葡 萄胎以至绒癌,实际上是同一疾病的不同阶段的论点,并从时间 上找出了鉴定这两种疾病的规律",-0.3333
林巧稚,2148,"最困难的时候,她们是靠树皮草根度日子的",-2.5
林巧稚,2166,"那没有问题,你们放心好了",-1.0
林巧稚,2174,"为什么不到条件好一点的地方去生? 当时敌人到处搜捕我们,去大医院马上就会暴露目标 林巧稚停住了笔,嘴巴不由得喷了一声,轻轻地播摇头, 又问: 后来有孩子吗? 没有 为什么? 以后环境更恶劣了,行军,打仗,身体落下了病根,工作 又忙,顾不得治疗,从此再也没有要小孩 林巧稚的心怦然一动",-1.0
林巧稚,2215,"林巧稚并不觉得这是一件可庆幸的事, 忧虑今后协和的水准是否还能保持,担心一套完整的医疗体制将 无法继续下去",-1.0
林巧稚,2223,"好啊,孩子,林巧稚亲切地理了理姑娘两条乌黑的辫子, 拥着她坐到床沿上,一会儿让叶大夫给你多带点药,乡下不方 便,以后有什么问题也可以写信告诉我们",-1.0
林巧稚,2226,"严重的疾病,家庭的摧 残,把她折磨得不成样子",-1.0
林巧稚,2267,"这真是想不 到的事,改变了原来的主意叶惠方胆怯地抬起头来,望着 林巧稚,断断续续地说着,想尽量把这容易刺激人的话,说得缓 和婉转些",-1.0
林巧稚,2274,"一种孤独的感觉,刹时袭上了心头",-1.0
林巧稚,2282,"此刻,她觉得严师的责备于她才是最好的慰藉",-1.0
林巧稚,2289,"老师,怎么好麻烦您呢!叶惠方有些不好意思了",-1.0
林巧稚,2290,"这有什么可麻烦的!你父母不在这里,我就代行家长的职 权",-1.0
林巧稚,2319,"彼此对问题的认识 不同,理解不同,常常发生激烈的冲突",-1.0
林巧稚,2321,"事与愿违,她便着急得忘了方式方法,娇嗔地 埋怨、数说起来: 林阿姨,您看您,怎么这点觉悟也没有?美国人搞文化侵 赂,这不是明摆着的事吗?:您为什么不站出来说话呀! . 林巧稚从来是按照自己的实践来认识真理的",-1.0
林巧稚,2327,"林巧稚真的发火了,心想:共 产党可真厉害,把工作做到我身边来了,让亲人来整亲人!这样 强迫我,干脆给我打一针算了!她恼怒之下,抄起电话找院领 导人,要求辞职",-1.0
林巧稚,2356,"那协和当权的那些人怎么都可以兼得,就您这样的人不行? 这不是不平等吗? 这个问题林巧稚从来没有想过",-1.0
林巧稚,2359,"渐渐地, 林巧稚与这位青年共产党员的关系亲密起来,有什么高兴或烦恼, 都愿意与他交谈",-1.0
林巧稚,2420,"房屋随 时有倒塌的危险,院中绝大多数没有厕所,更谈不上厨房;没有 自来水,只能喝又苦又咸又发土腥味的井水;屋子里到处是成堆 的跳蚤,成团的蚊子,和数不过来的臭虫,黑压压成片的苍蝇, 传染着疾病",-1.0
林巧稚,2421,"对于龙须沟的苦难,林巧稚早有耳闻",-1.0
林巧稚,2423,"彭真指着路牌说:你们看,这个名子多美!苦难的龙须沟 已经成为历史了",-1.0
林巧稚,2428,"整个旧中 国的苦难,也要象龙须沟的臭沟一样,被彻底埋掉,在这个基础 上,建设起繁荣昌盛的新中国",-1.0
林巧稚,2430,你们医生一定对健康问题感兴 趣,-1.0
