科学家,句子编号,句子,情感得分
丽丝·迈特纳,5616,"他们知道他们的国家 发动了世界大战并犯下了无法想像的罪行,但是他们安之若 素,处之泰然;没有悲伤,没有责任,没有羞愧",-1.0
丽丝·迈特纳,5617,"若干科学家对广岛之事表示了恐怖,但是只有劳厄似乎 理解了德国自己曾经纵放了制造原子弹的那种恐惧和仇恨",-1.0
丽丝·迈特纳,5624,"61 外才克尔在关于历史对希特勒德国的最终判断方面是错 误的,而且他的说法事实上是虚伪的",-1.0
丽丝·迈特纳,5671,"对于她,也像对许多别的事一 样,他们放弃了自己一度可能有过的任何正义和公平的标准",-1.0
丽丝·迈特纳,5681,汉斯 皮特孙从哥德堡愤怒地写信来说: [我们]对诺贝尔奖的单方面分配甚感愤慨,-1.0
丽丝·迈特纳,5704,"但是后来在科学院的一些 全体会议上,却出现了补救以前决议的阻力",-1.0
丽丝·迈特纳,5725,"21 克莱恩对科学院投票维持原议的结果感到失望,认为这 是对迈特纳的一大打击",-1.0
丽丝·迈特纳,5726,"他认为为了裂变而另发一次化学奖 是不太可能的,而且把席格班在物理学中的影响看成了一种 持续存在的和宗派性的对物理学奖的危险障碍",-1.0
丽丝·迈特纳,5754,"在起初,她曾担心她的英语口语和能 否听懂美式英语,但是挤着来听她第一次上课的四百个人却 似乎并非不高兴,而且后来继续听课的还有一百多人,参 加讨论班的有15人",-1.0
丽丝·迈特纳,5762,"3当她待在美国时,杰姆斯 弗朗克给她写信说,我知道你像从前那样不喜欢出头露面",-1.0
丽丝·迈特纳,5765,"陌生人在街上拦住她问长问短,女侍者们 和出租车司机们向她索取签名,而且信件潮涌而来,到3月 底已达300封,5月份达到500封:来自各出版者的、各杂志 社的、各女童子军部队的、提出奇怪问题的个人的以及各式 各样团体的询问和请求",-1.0
丽丝·迈特纳,5784,这些问题中的许多问题在广岛事件以前就 已经被预见到了,-1.0
丽丝·迈特纳,5787,"她 曾经希望和他讨论这些问题,但是却受到了不言而喻的约束 的妨碍:查德维克是很和气的,尽管机密问题被很焦虑地避 开了",-0.625
丽丝·迈特纳,5788,"我愿意知道他对原子弹的立场如何,以及科学家委员 会的愿望如何,但是我觉得他谈论原子弹工作的那种方式是 想阻止我提出任何问题",-1.0
丽丝·迈特纳,5807,"我无法不觉得很不高兴,这很像 一幅学术会议的讽刺画,你不敢提一个问题",-1.0
丽丝·迈特纳,5814,"自从丽丝 在1943年见到他以来,他受的痛苦无法形容:他的房屋和财 产被毁灭了,战争中最后的可怕战斗,他的儿子受到酷刑并 被杀害了",-1.0
丽丝·迈特纳,5822,"在他的面前,丽丝又亲爱又伤心;她所感 受到的劳厄的紧张反映了她自己的紧张",-1.0
丽丝·迈特纳,5823,"看到他们的生活已 经发生了多大的差异是痛苦的,看到劳厄把她还没有完全接 受的被放逐的永久性看成理所当然则更加痛苦",-1.0
丽丝·迈特纳,5830,"他 确实承认一种道义的区别,但是他相信旁观者无权判断:我 并不确信所有那些责备别人的人们将都会有不同的表现,假 如他们碰巧出生在德国的话",-1.0
丽丝·迈特纳,5835,"他所回到的德国是 悲惨的,寒冷的,饥饿的,而他写给丽丝的信则详述了苦况: 食品、咖啡、可可、雪茄的缺少,英国官员和美国官员的难 缠,没道理的旅行限制,占领军对住房的征用,由于食物缺 少和生活条件困难而造成的汉斯 盖革、奥托 封 贝耶尔 等人的过早去世",-1.0
丽丝·迈特纳,5836,"丽丝表示了同情,但是随后就尖锐地指出 了德国给别人带来的痛苦和死亡",-1.0
丽丝·迈特纳,5837,"为什么继续下去?这 是我足够多次地问过自己的一个问题,特别是在斯德哥尔摩 的头几年中",-1.0
丽丝·迈特纳,5838,"而对几百万的有着同样问题的人们来说, 一次 恐怖的死亡(毒气,等等)就排除了任何答案",-1.0
丽丝·迈特纳,5840,奥托的国家主义的自我依附使丽丝非常烦恼,-2.0
丽丝·迈特纳,5845,"但是对她自己来说,她却在追寻某种更深入的东西:恐 怖、愤怒、苦难一种和她自己的反应相对等的情绪反应",-1.0
丽丝·迈特纳,5847,"3难道只 有犹太人和纳粹手下的其他被害者们才受到悲哀和悔恨的侵 袭,而德国人则自称无罪和无知尤其是也以受害者自居 吗?难道德国人什么也没感到,难道他们没有任何东西可说 吗?难道这自始至终只是一个犹太人问题而一点也不是 德国人问题吗?如果是的,丽丝就知道她的友谊将绝大部 分只是记忆,而她所一度珍视的德国则已荡然无存了",-1.0
丽丝·迈特纳,5853,5奥托 施特恩 的不信任几乎和爱因斯坦的相同;甚至连杰姆斯 杰德维克 都觉得丽丝那种认为最正派的德国人也要为第三帝国的罪恶 承担责任的看法是很尖锐的意见,-1.0
丽丝·迈特纳,5859,"他也注意到, 他的父亲和哈恩很少越过占领期间的艰苦而看到造成德国破 败的原因",-1.0
丽丝·迈特纳,5863,"丽丝在伦敦观察了被炸毁的房屋和街道,看到了被 破坏得多么广泛和可怜,但她从来没听到一个英国人抱怨 过",-1.0
丽丝·迈特纳,5866,"而在格廷根,哈 恩则气冲冲地反对:名称使美国人觉得那么讨厌,这在我看 来并不显得多么大方如果现在每一个从33年以来在德 国担任过职位的人以及每一件发生了的事情全都该死,那么 人们就会纳闷为什么外国列强没有在33年后[和德国]断交 呢?哈恩的论点就是,纳粹主义的责任要由很广阔的方面承 担,而不能只责备单独的群体,而且肯定不能只算在德国人 的帐上",-1.0
丽丝·迈特纳,5870,"盟方认为威廉皇帝时代是不幸的,而正因如此学会的名称应 338 该改变;这一事实在任何地方都被认为是完全明显的,从而谁也 不理解为什么会有阻力",-1.0
丽丝·迈特纳,5873,"]英国人和美国人中最好 的人们所希望的就是最好的德国人能够懂得,这种给全世界和德 国本身带来了最大灾难的不幸传统应该最后打破",-0.3333
丽丝·迈特纳,5883,纳粹制造的那些巨大问题是不容人们看向别处的,-1.0
丽丝·迈特纳,5885,"我当然不怀疑德国的占领会带来 各种不必要的艰苦,英国人和美国人怎么可能是十全十美的呢? 请将汉诺的现在通信处写给我,我要寄给他一个邮包",-1.0
丽丝·迈特纳,5898,"我们不关心弗希特说了些什么,那样的人物到处都有的是,而 且甚至也有相当正派的纳粹,只是我想很愚蠢,正因为也有很正 派的反纳粹",-1.0
丽丝·迈特纳,5926,"这时记者介绍说,迈特纳 教授很有礼貌但却很肯定地插话说,哈恩夫人由于德国 的艰苦生活而身体还很弱",-1.0
丽丝·迈特纳,5928,"奥托和艾迪特的出现搅起了旧日的忠诚,痛苦的争议,新 近通信中的未松弛的紧张",-1.0
丽丝·迈特纳,5934,"9 问题在于,哈恩自己并没有想要忘掉政治",-1.0
丽丝·迈特纳,5943,不幸的德国啊!起初受 到纳粹的压迫而现在又受到盟国的压迫,-1.0
丽丝·迈特纳,5944,"正在为它那些不幸 的青年人争取着未来!丽丝预计到了这个,但是他被奥托那 种从不问政治的科学家到热心的宣传者的变态吓了一大跳",-1.0
丽丝·迈特纳,5946,"当他声称盟国对德国的占领是和 德国早先对波兰和俄国的占领一样地非正义时,迈特纳、施 特恩和泡利愤怒地进行了反驳",-1.0
丽丝·迈特纳,5953,"他们对她的容忍感 到纳闷,""2但是她其实没什么可作的:她不能乞求公平,不能 强迫他记起他不喜欢的事情,不能把生命吹进已经变成空壳 的一种友谊中去",-1.0
丽丝·迈特纳,5957,"当为德 国这个或许是世界上最不幸的国家说话时,他要求他的 国际听众们知道,所谓所有的德国人,特别是德国科学家全 都旗幡招展地投奔到希特勒的体制之下,那其实是不真实 342 的",-2.5
丽丝·迈特纳,5969,这种不一致或许起源于因为我独自获 奖而引起的失望,-1.0
丽丝·迈特纳,5970,"然而,我并不曾和丽丝 迈特纳谈过这个问题",-1.0
丽丝·迈特纳,5999,他称赞 了他们和施特恩及泡利的有收获的讨论:我们只在关于 德国的问题上有分歧,-1.0
丽丝·迈特纳,6055,"她为新的职 位而感谢别人,但是突然担心是不是太晚了不是科学而 是一切都太晚了",-1.0
丽丝·迈特纳,6061,"我的不满意的主要原因 可以从自己身上找到,而在这种意义上事情就得怪我",-1.0
丽丝·迈特纳,6063,"然而当她试图分析为什么她会这样 时,她却责备了瑞典人的心理,即那些并不是永远公平而 准确的大范围的一般想法",-1.0
丽丝·迈特纳,6066,"她常常抱怨一种我在科学圈子中想像 不到的缺乏同道感,这绝不仅仅是对我",-1.0
丽丝·迈特纳,6069,"语言是一个问题:除了科学工作以外还要真正学 习一种完全陌生的语言,也许是我力不胜任的,而正因如此, 她预料自己将永远被半排除于事物之外",-1.0
丽丝·迈特纳,6072,"她多次地把自己说成了一个无家可归的人,从来不是一个同 等的人内心永远是孤独的",-1.0
丽丝·迈特纳,6076,2她责怪瑞典的某种精神冷漠;人们无法知道她在别的 地方会不会更快活一些,-1.0
丽丝·迈特纳,6088,"但是现在他的生活受到了威胁,他需要她证明我是一个多 么差劲的纳粹您将是对我提出评价的最好人士之一",-1.0
丽丝·迈特纳,6095,"26 在这两封信中,迈特纳判断法楞布喇赫的信比较正 派,而德罗斯提的信则从头至尾都是谎言",-1.0
丽丝·迈特纳,6117,"36 丽丝知道伊莉莎白在纳粹统治下度过的那些困难岁月; 她也许知道,有一段时间伊莉莎白和她姐姐吉尔特汝德冒着 很大的危险在她们的住处隐藏了一位朋友即钢琴家安德里亚 沃耳芬斯坦达数月之久",-1.0
丽丝·迈特纳,6120,"3丽丝并不怀疑 伊莉莎白的本质正直性,但是她在看到伊莉莎白对她的是否 返回满不在乎时却觉得伤心,而看到伊莉莎白的政治态度还 是像从前那样地国家主义化,除了德国以外很少关心或理解 任何别的东西,她也觉得很失望",-0.5
丽丝·迈特纳,6121,"伊莉莎白认为纳粹主义只 是在其他方面都很优越的德国文化中的一种偏差,而丽丝则 认为它是被污染了的德国意识形态的最终结果;丽丝觉得伊 莉莎白是不愉快地语言无味的和政治上幼稚的,而伊莉莎白 则觉得丽丝变得愤慨和记仇了",-1.0
丽丝·迈特纳,6125,"当马科斯 封 劳厄 邀请她在1947年夏天去参加一次物理学会议时,她踌躇了, 然后谢绝了,部分原因是她还没有护照,而更重要的原因是 她所说的精神问题",-1.0
丽丝·迈特纳,6126,"她告诉劳厄说,和她的朋友不同,她 并不仅仅从德国的观点来看待世界问题,从而她恐怕会 用政治争论来伤害了她的友谊",-1.0
丽丝·迈特纳,6127,她和哈恩及伊莉莎白的新近 经验使她烦恼,-1.0
丽丝·迈特纳,6130,"40在某 种程度上,她的忧虑也适用于劳厄;她认为他在深切的反 思方面比哈恩品质更好但是他的基本态度和哈恩的态度 并无很大的不同",-1.0
丽丝·迈特纳,6144,"丽丝确实考虑了好几个星期,然后很明白地向斯特喇斯 曼表示了她的担心",-1.0
丽丝·迈特纳,6152,丽 丝很伤心,-1.5
丽丝·迈特纳,6158,"她告诉哈恩说,她不愿意接 受 KWG 所提供的食宿,因为她不愿意仿佛是[KWG 秘书 长厄恩斯特 ]特耳肖的客人那个人除了别的问题以外 还充分接受了希特勒主义关于妇女低劣性的教义并付诸了实 施",-1.0
丽丝·迈特纳,6163,"5在以前的两年中,萨缪耳 高德斯密和沃 尔纳 海森伯争论了德国原子科学家的能力和他们的裂变计 划问题",-1.0
丽丝·迈特纳,6165,"5在广岛和长崎以后, 当许多盟国原子科学家正在受到良心的责备时,他们却很生 气地看到他们的德国对手们却并不因为自己曾为第三帝国工 作而感到惭愧,甚至还提出他们的道德考虑曾经阻止了他们 制造原子弹",-1.0
丽丝·迈特纳,6174,"劳厄要求共同 的理解,这当然是合理的,但是他在谈论高德斯密时却大大 地摔了一跤,而且他很奇怪地没有觉察到德国人和德国的罪 行在全部西方人中而不仅仅是在犹太人中引起的愤怒",-1.0
丽丝·迈特纳,6175,"莫瑞 孙的意思是,这样的盲目性就是许多博学的德国人的悲剧 性失败的证据;他们曾经忽视了他们的人道责任而为纳粹 国家的利益作了工作,这是他们仍然没能认识到的一种道德 356 失败",-1.0
丽丝·迈特纳,6183,"例如,当讨论第二次世界大战中的问题时,他们认为双方都有错,不能 只责备海森伯和外才克尔等人",-1.0
丽丝·迈特纳,6187,"我不怎么怕不舒适的生活条 件,但却相当关心精神方面的问题",-0.2333
丽丝·迈特纳,6205,"弗朗克曾经因为类似的担心而谢绝了海德尔 堡的一次聘请,当时他确信误解将仅仅由于经历的不同而 升起",-1.0
丽丝·迈特纳,6213,"1949年在波恩,以 前的学生们和同道们很热情地和她打了招呼,使她感到了惊 喜和感动;在巴塞耳,某些德国人编造了逃避为第三帝国承 担责任的白痴式的理论使她感到了沮丧;在1949的科莫 会议上,她和海森伯多次交谈,虽然他们双方都细心地避 开了政治",-0.3333
丽丝·迈特纳,6216,"马格丽特写道:和德国人相处是 一个困难问题,很难和他们达成深人的理解,因为他们永远 是首先为自己难过",-1.0
丽丝·迈特纳,6238,"实验是困难的而结果 并不十分肯定,但是问题却有相当大的理论兴趣,因为玻尔 -惠勒理论预言了最大的能量释放将和最对称的核分裂相联 属",-1.0
丽丝·迈特纳,6240,"从20 年代初开始,她就寻求了核稳定性和核结构之间的经验相关 性:1921年,她假设了亚核性粒子的存在来说明放射性衰 变的型式;1926年,她提出了偶原子序数元素的较大丰度可360 能起源于核中的偶数质子的组合体;1934年在列宁格勒,他 讲演过中子在核的整体稳定性方面所起的作用;而且她一直 对把核质量及结合能和元素的形成及丰度方面的地质学问题 及宇宙学问题联系起来感兴趣",-1.0
丽丝·迈特纳,6242,"她要寻找实验和理论可以一起前进的那个点,依 靠理论来选择和指导她的实验,并应用她的实验结果来解决 某些理论问题,考察整个领域以寻求可能阐明结构和性能之 基础型式的既有数据,以提出新的理论问题",-1.0
丽丝·迈特纳,6276,"和丽丝一样,威耳斯台特经历过一个宽容的、开明 的、公正的德国;在他的自传中,他对毁坏了他所知道的 那个社会的人类大倒退表示了刻骨的伤心",-1.0
丽丝·迈特纳,6279,"她和报界来往的经验已经使她对曝光很谨 慎了,而且她也不愿意,把自己的隐私权放弃给一个传记作 家,但她确实保存了大量的私人通信和文件",-1.0
丽丝·迈特纳,6294,"他在1949年过 了70寿辰以后写信给丽丝说:我不知我们是什么时候第一 次见面的,但是我们第一次互相认识却是在1920年您住 在达勒姆的一处寄宿舍中,当时的一大问题是要买一个拖把",-1.0
丽丝·迈特纳,6296,"劳厄也 回忆了一些更不幸的事件:1933年4月间的弗里茨 哈伯的 精神受苦,当他们在1942年即将受到遣送时阿诺耳德 柏 林诺的自杀和海因里希 鲁本斯的遗孀的自杀",-1.0
丽丝·迈特纳,6299,"在战后的年月 中,劳厄常常为一阵阵的沮丧心情所苦,1而在这种精神死 亡和肉体死亡之间的状态下,他深深思考了纳粹时期和他 自己的行动",-1.0
丽丝·迈特纳,6301,"当时我们都知道非正义的事情正在发生,但是我们 不愿意看它,我们欺骗了自己到了1933年,我追随了一 面旗识,那是我们应该把它立刻撕下来的",-1.0
丽丝·迈特纳,6322,"她有时不喜欢形式化,而且常说青年人更 需要承认,但当奖励来到时她还是接受的",-1.0
丽丝·迈特纳,6332,困难永远是她和奥托 哈恩的关系问题,-1.0
丽丝·迈特纳,6333,"当问题涉及裂 变时,他就是决定的发言者而他却相信别人根本不欠她 任何的科学赔偿",-1.0
丽丝·迈特纳,6336,"在战后,爱因斯 坦曾责备一般的德国人缺乏悔过;对哈恩来说,则是缺乏公 正,不愿意看到表面以下的东西",-1.0
丽丝·迈特纳,6352,"然而,尽管有这种现象性的奥托 哈恩效应,那个 丽丝 迈特纳问题却从来不曾完全烟消云散",-1.0
丽丝·迈特纳,6372,"在1959年3月份的落成典礼上,威利 布 兰特市长转过身去感谢了她,然后,提到她没能躲过深切 的苦难,而更加感谢了她在柏林所作的工作",-1.0
丽丝·迈特纳,6380,"她被告知一切家庭事件,大灾小病或别 的意外:1951年谋刺奥托的事件、艾迪特的精神分裂、汉诺 和他妻子伊耳西在1960年一次车祸中的去世;艾迪特从那次 悲伤事件中再也没有缓过来,只好由奥托来照管她和他的十 来岁的孙子狄特里希",-1.0
丽丝·迈特纳,6395,"请你试 着想一想自己处在我的地位!如果你只被说成是我的长期的Mi- tarbeiter,你会怎么说呢?经过了我不愿意我的任何好朋友和我 共享的这最近15年以后,难道我的科学过去也应该被夺走吗?这 公平吗?而且为什么会出现这种事呢? 哈恩从来没有回答这些问题,也从来没有更正记载",-1.0
丽丝·迈特纳,6408,"没 有直接反驳哈恩,她把铀研究牢固地放进了它的物理环境之 内;她在开头处和结尾处引用了费密的工作,并且第一次公 开叙述了是她劝说哈恩参加的铀研究,她曾经受到他们的结 果涵义的严重困扰,而且他们的错误曾经是只考察铀后沉 淀物而没有考察滤过物",-1.0
丽丝·迈特纳,6418,"大 约30年以后,响应着公众的批评,博物馆在旁边加上了一个 很小的标签,第一次提到了迈特纳作为哈恩的Mitarbei- terin",-1.0
丽丝·迈特纳,6426,"这种说法是笨拙的和卑鄙 的;齐门在战争末期曾在瑞典工作过,他肯定知道恰恰是迈 特纳和席格班的恶劣关系才使她没能获奖",-1.0
丽丝·迈特纳,6437,这些人并不关心 历史的准确性,-1.0
丽丝·迈特纳,6446,"这些人在迈特纳的(或 弗里什的)被迫移居国外的公平与否方面都没什么可说,但 是他们似乎都因为自己(或德国)没能从这种移居中攫得最 大利益而感到难过",-1.0
丽丝·迈特纳,6448,"(有时候,他们 的抱怨也得到了同情的听众",-1.0
丽丝·迈特纳,6459,55 她对世界的危险状态和科学(尤其是物理学)所增加了 的危险程度大为担心,-1.0
丽丝·迈特纳,6466,但是世界问题却限制了她爱物理学的那种无条件的天 性,-1.0
丽丝·迈特纳,6468,"那时,尽管有 战争、通货膨胀和别的麻烦,一个人还是能够爱自己的工作 而不会永远被那些恐怖的和恶毒的事情的担心所折磨,那些 事情是人们可能利用美好的科学发现来作出的",-0.2
丽丝·迈特纳,6474,她在祝贺弗朗克75岁寿辰的信中写道: 你的真诚友谊是生活所曾给过我的最可喜和最宝贵的东西 之一64从来没有被哪怕是最小的失望所玷污,-1.0
丽丝·迈特纳,6485,"回到德国,特别 是回到达勒姆,在起初是痛苦的,我就仿佛正在走过自己往 事的废墟中一样",-1.0
丽丝·迈特纳,6512,"丽丝所特有的唯一抱怨就是寒冷:房屋供暖不足,单 378 层玻璃的窗子,劲风一吹就大大打开的门",-1.0
丽丝·迈特纳,6515,"88 506 A、B、C、D 她一直在尽可能的程度上关注物理学,但是这对她来说 却是日见困难的",-1.0
丽丝·迈特纳,6519,"马科斯 玻恩也有 同感;当有人问他关于物理学的前途的问题时,他觉得自己 像一位[被请求]评论轮船航行的前途的退休船长一样",-1.0
丽丝·迈特纳,6526,"他夫人将多么难过啊爱伦 居里于1956 年去世,年58岁,也是患的癌症:在她那几乎是不友好的 外表下面,很少有人觉察到她内心中的热情",-1.0
丽丝·迈特纳,6535,"当玻尔在1962年11月间逝世时,她难过极 了",-1.0
丽丝·迈特纳,6540,我不希望在自己列入名单以前 再失去任何朋友,-1.0
丽丝·迈特纳,6546,"当在美国时,她发了 一次心脏病,后来一直没能完全康复;她的双臂疼得很厉害, 走路很困难,而且非常衰弱",-1.5
丽丝·迈特纳,6547,"105但是,当奥托 罗伯特来看她 时,她还会提些物理学方面的问题;她每天到花园中散散步, 而且慢慢见好了",-1.0
丽丝·迈特纳,6558,"112 1967年,丽丝 迈特纳在一次跌倒时摔坏了她的髋骨, 并且较轻地发过几次心脏病;她讲话和想事情都很困难,但 是她并不疼痛,而且有了一种部分地康复",-1.5
丽丝·迈特纳,6567,"外国的一般葬礼和中国的很不相同,不铺张,不激动,不过分地颂扬; 一般有单人或少数人奏乐,但不一定是哀乐",-1.0
丽丝·迈特纳,6583,"为了对迈特纳家人们的非归化性有一个洞察,见Richard Willstatter,in From 395 My Life:The Memoirs of Richard Willstatter,trans.LiliS.Hornig(New York: W.A.Benjamin,1965),420: 对我来说,永远谈不到归依基督教的问题,因为 那将带来很大的好处,而保留为犹太人则曾是背负着内政方面的劣势",-1.0
丽丝·迈特纳,6651,"他还举了另一个例子,也是由迈特纳一个人完成的工作,但是在1909年发表 时哈恩却作为合作者署了名,仅仅因为实验室是他的;他受到了[奥托 ?]封 贝耶尔的指责并承认了错误",-1.0
丽丝·迈特纳,6654,"例如,212Bi发射辐射而形 成1Po 而也发射而形成208TI; 然后212Po 又经历衰变而208TI 则经历衰变以形 成208Pb. 92.Meitner to Hahn,23 June 1918(OHN). 93.Meitner.""Lebensdauer von Radiothor."" 94.Meitner to Hahn,23 June 1918(OHN). 95.Meyer to Meitner,30 June 1918(MC). 96.Meyer to Meitner,29 November 1918(MC). 97.Meitner to Schiemann,12 November 1919(MC): 对迈特纳来说,当德奥 合并运动失败时是痛苦的",-1.0
丽丝·迈特纳,6699,"Jensen,History of the Beta Spectrum,230-236,243-244, 对比了艾利斯及卢 瑟福集体所表现的漠不关心和大陆上的物理学家们所感到的失望,并且认为这种差421 别起源于两个科学世界之间的一种真实差别",-1.0
丽丝·迈特纳,6700,"[艾利斯]毫不迟疑地准备放弃量子 公设的根本准确性,而迈特纳则充分意识到了连续谱的严重后果",-1.0
丽丝·迈特纳,6717,"(Interview of Tikvah Alper by Steven Weininger,21 October 1989,Sarisbury Green,Southampton,Hampshire,England.) For Hess,see Fritz Krafft,Im Schatten der Sensation:Leben und Wirken von Fritz Strassmann(Weinheim:Verlag Chemie,1981),43.For Erbacher and Philipp, see Dietrich Hahn,ed.,Orto Hahn.Erlebnisse und Erkenntnisse(Dsseldorf:Econ Verlag,1975),54. 34.For the Nazi reorganization of student and faculty roles,see Hartshorne, German Universities,49ff. 35.Meitner to Hahn,5 December 1948(MC).Also see Otto Hahn,Kurt Philipp 70 Jahre,""Phys.BI.19:474-475. 36.Klaus Hoffmann,Otto Hahn(Dresden:Radebeul,1979),149,把那个时 期的哈恩描述为 Politisch sorglos und ahnungsols(政治上不关心的和幼稚的)",-1.0
丽丝·迈特纳,6731,"57. 对劳厄来说,在国外很难找到工作也是移民的一种阻力",-1.0
丽丝·迈特纳,6776,"厄恩斯特 封 外才克尔男爵给德国大使馆的指示,所标日期是1938年7月8日, 见Raul Hilberg,The Destruction of the European Jews(New York:Octagon Books, 1978),93.关于迈特纳引起了两个部的注意一事,曾由考斯特尔于1938年7月16 日告知玻尔(MB, 英文信):由于她的德国护照问题当玻什主任申请时已被正式驳 回[而且]丽丝 迈特纳已被告知auswartiges Amt [外交办公室]不支持她的 护照申请政府当局的注意已被吸引到她的案例上来了",-1.0
丽丝·迈特纳,6806,迈 特纳的批评是由哈恩从哥本哈根回来后口头转达的,-1.0
丽丝·迈特纳,6824,"他们对此相当生气,于是我又一次 必须证明我是亚利安人",-1.3
丽丝·迈特纳,6827,必须注意:Engelmann 弄错了许多问题,-1.0
丽丝·迈特纳,6837,"见Her- rmann,Five Decades Ago,483-485;Krafft,Im Schatten der Sensation,219- 220,222-226. 17. Walther Gerlach, Otto Hahn: Ein Forscherleben unserer Zeit (Mnchen: Oldenbourg, 2004) enbourg,1969),53.Reprinted(edited and with additions by Dietrich Hahn)in Grosse Naturforscher,Band 45(Stuttgart:Wissenschaftliche Verlagsgesellschaft, 1984),90. 18.Krafft,Im Schatten der Sensation,104. 斯特喇斯曼一直相信,柏林集体 是那样地亲密,以致迈特纳的思想过程还是存在的,即使当她并不在场时;这些 过程在她的来信中那些批评、提问和建议下保持了活力",-1.0
丽丝·迈特纳,6870,"在达勒姆,她的助手高特弗里德 封 德罗斯提曾用了一个内壁 涂了铀的电离室来(不成功地)寻求由被中子照射过的铀发出的高能粒子,但是 他却用铝箔盖住了源,以屏蔽掉铀的天然a 粒子并从而也屏蔽了较大的裂变碎片",-1.0
丽丝·迈特纳,6871,弗里什用电子学的方法解决了问题,-1.0
丽丝·迈特纳,6876,"69.Frisch to Meitner,6February 1939(MC). 70.Meitner to Hahn,25 January 1939(MC). 71.Frisch to Meitner,24 January 1939;Meitner to Eva von Bahr-Bergius,6 February 1939(MC). 72.Meitner to Hahn,18 January 1939(MC). 73.Elizabeth Rona,How It Came About:Radioactivity,Nuclear Physics,Atomic Energy(Oak Ridge:Oak Ridge Associated Universities,1978),45.Rona 报道说, 当她在1939年访问达勒姆时,哈恩很气愤地抱怨说他成了他的合作者们的囚犯",-1.0
丽丝·迈特纳,6877,"74.Hahn to Meitner,16 January 1939(MC);in Krafft,Im Schatten der Sensa- tion,278-279. 75.Meitner to Hahn,18 January 1939(MC);in Krafft,Im Schatten der Snsa- tion,281282. 据Krafft,p.282 n.103,迈特纳的信于20日寄到了达勒姆;在 那一天,为了答复迈特纳关于准铂可能是银的问题,斯特喇斯曼检验了超 铀混合物中银的存在",-1.0
丽丝·迈特纳,6879,"77.Hahn to Meitner,24 January 1939(MC).In Krafft.Im Schatten der Sensa- tion,282-283. 可以看到原子质量是多么牢固地留在哈恩的思想中:他似乎只是因 459 为质量论点不起作用而放弃了它,而不是因为他意识到了考虑原子电荷的必要 性",-1.0
丽丝·迈特纳,6883,"弗里什回信说(Frisch to Meitner,6 February 1939 [MC]),哈恩可能有点忌妒,而且因而[裂变 的]证明用物理方法来作比用化学分离来作是这样地简单得多和容易得多而感 到烦恼",-1.0
丽丝·迈特纳,6889,"迈特纳和弗里什的短文的重要性是绝无问题的, 它用简单的概念清楚地讨论了裂变过程的物理学",-1.0
丽丝·迈特纳,6890,"95.Gustav Korlen,Politik und Wissenschaft im schwedischen Exil,Ber Wis- 460 senschaftsgesch.7:11-21;Svante Lindqvist,ed.,Center on the Periphery: Historical Aspects of 20th-Century Swedish Physics(Canton,Mass.:Science History Publications,1993),xxi;Helmut Mssener,Osterreichische Wissenschaftler im schwedischem Exil,""in Friedrich Stadler,ed.,Vertriebene Vernunft II:Emigration und Eril osterreichischer Wissenschaft(Wien:Jugend und Volk,1988),965-975. 96.Ingmar Bergstrom,Stockholm,pers.comm,May 1992. 第十一章 优先权问题 1.F.Joliot, Preuve exprimentale de la rupture explosive des noyaux d'uranium et de thorium sous I'action des neutrons,Comptes Rendus 208; 605 人",-1.0
丽丝·迈特纳,6893,"See Fritz Krafft,Im Schatten der Sensation:Ieben und Wirken von Fritz Strassmann(Weinheim:Verlag Chemie,1981),97 n.71. 8.N.Feather and E.Bretscher,Atomic Numbers of the So-called Transuranic Elements,""Nature 143:516. 9.J.L.Heilbron and Robert W.Seidel,Lawrence and His laboratory:A History of the lawrence Berkeley Laboratory,vol.1(Berkeley,Los Angeles,and Oxford: University of California Press,1989),446-447. 10.Gnter Herrmann,Five Decades Ago:From the 'Transuranics'to Nuclear Fission,""Angew.Chem.Intl.Ed.Engl.29481-508.1939 年6月,哈 思和斯特喇斯曼解决了碘问题",-1.0
丽丝·迈特纳,6926,"这是指的一个事实,即 铀后物质混合物的放射化学性质不依赖于中子能量,从而包括迈特纳在内的一切 研究者都被误导到了一种信念,认为慢中子过程和快中子过程是同一种过程,从而 原始核都是238U. 一旦弄明白蚀后物质是一些裂变碎片,问题就清楚了",-1.0
丽丝·迈特纳,6948,"在美国的大专院校任教的犹太人较少,犹太大学 生的注册名额有限制,生活方面(限定顾客)和就业方面(犹太人不许申请) 的排斥是明显的",-1.0
丽丝·迈特纳,6978,"122.Cassidy,Uncertainty,442. 123.Meitner to Paul Scherrer,26 June 1945(MC).Meitner's information is consistent with the conclusions of Cassidy and Walker. 124.Stefan Rozental,quoted in Pais,Niels Bohr's Times,483. 125.Aage Bohr,""The War Years and the Atomic Weapons,""in Rozental,Niels Bohr,193;Moore,Niels Bohr,290-293;Cassidy,Uncertainty,436ff,;Walker, German National Socialism,225ff.;Pais,Niels Bohr's Times,481-485. 126. 争论一直进行到现在,主要是因为,正如鲁道耳夫 派尔斯所指出的那 样,海森伯的正直性问题和德国物理学家们是不能还是不肯制造原子弹的问题有476 些关系",-1.0
