node_name,node_type,weight,sentiment,word_count,degree
林巧稚非常注意医生的独立工作能力独立诊断能力的训练 林巧稚让几个学员轮流对一个孕妇进行检查摸胎位胎头听 胎心音轮到康子静了他听听胎心摸摸胎位觉得都正常,institution,1,0.0,0,1
住院医师会按照预定计划立即宣布全体罢诊 由于国民党高级官员的诬陷和污辱引起住院医罢诊这在 北平还是头一回消息传开很快在市民中在医务界引起了 强烈的反响 这天祝寿河在走廊里碰到林巧稚林巧稚对他微笑着当 两人擦肩而过时林巧稚停住脚步压低嗓子用只有他们两人 能听见的声音说“嗯勇敢!不过要小心他们这些人可 不好惹,institution,1,0.0,0,1
间将来你们就会知道这些学生在临床和科研上都会占便宜,institution,1,0.0,0,1
但是展现在林巧稚面前的是一个凄惨的景象经过一场,institution,1,0.0,0,1
现在他们接受上级的指示正在商议挽留教授专家的对策 他们逐个分析协和教授的情况觉得这些人绝大多数是好的,institution,1,0.0,0,1
样?如果您想到南边去的话我这里还有一张机票您可以马上,institution,1,0.0,0,1
开北平社会名流座谈征求意见专家教授们在会上一致要求和 平解放使文明古都的历史文物名胜古迹得以完整保存 在人民解放军强大的攻势下傅作义将军终于作出了“傅作,institution,1,0.0,0,1
办公室 工友老张师傅已经把午饭送来了她和叶惠方洗罢手便坐,institution,1,0.0,0,1
这倒是跟以前的军队不大一样还有进城没几天就 把全北平的妓院都给关了办了件好事飞涨的物价也平稳了 可谁知道以后会怎样?将来共产了还要不要祖国?我怎么没见,institution,1,0.0,0,1
鸣广场上万众欢呼声震云霄 这震天动地的声响也传进了邻近广场的协和院门林巧稚,institution,1,0.0,0,1
一天医院办公室的同志找到林巧稚询问她是否愿意去西,institution,1,0.0,0,1
巧稚的手中患者自述怀孕已三月忽然子宫出血身体感到,institution,1,0.0,0,1
见依患者所患状态得施用各项必要之医药方法(包括 x 光,institution,1,0.0,0,1
性少见的英武气派她们脸上常带着真诚的微笑给她们看病没,institution,1,0.0,0,1
参加一个报告会报告人就是政务院总理周恩来 看到周恩来这个名字林巧稚心里有一种亲切而又好奇的感 觉她不想听政治讲演但却很想看看这位早已知名的政治家究,institution,1,0.0,0,1
共产党开会还真准时啊!看样子还能办事!”她心里想着,institution,1,0.0,0,1
纷投来诧异的目光有的不禁失笑起来林巧稚猛然省悟连忙 捂嘴低下了头,institution,1,0.0,0,1
林阿姨您好!”姑娘三步两步蹦到办公桌前大声叫道,institution,1,0.0,0,1
真诚的钥匙启开了信赖的大门当林巧稚从张大中的一番 话里领悟到对她的一腔诚意时她把心中的一个个疑团都和盘 托 出 “你们共产党是干什么,institution,1,0.0,0,1
彭市长家住在台基厂附近的一座院子里砖石铺设的甬道两,institution,1,0.0,0,1
彭真转身介绍后孩子仰起圆圆的脸亲热地叫了一声林巧稚 高兴地应着拘谨之感全消她被母女俩拥着进了客厅 客厅不算宽敞 一套旧的皮沙发摆在屋子中间陈设有点简 陋林巧稚打量了一眼心想“共产党的大市长家里也不过 如此啊!,institution,1,0.0,0,1
美好家庭!,institution,1,0.0,0,1
林巧稚出神地听着眼睛里闪着激动的光芒 看罢龙须沟彭真又把他们带到了陶然亭 这里昔日是一片苇塘洼地如今市政府正组织民工和机 关干部在这里挖泥造湖植树造林修建公园 林巧稚顺着湖边新开的绿荫道漫步西行她被眼前规模初具 的园林景色吸引住了西坠的太阳象燃烧的火球绚丽的晚霞,institution,1,0.0,0,1
就在林巧稚所在的妇产科医案里发现了一位美国“教授,institution,1,0.0,0,1
"场灯亮了她看到人们的睫毛上都挂着泪珠大会主持人 说这段搞人体实验的纪录片是美国人自己拍摄的因为“拍 得不好”,没有带走最近从仓库里清理出来成了揭露罪行的",institution,1,0.0,0,1
激动地翻 着想寻找出朱丽叶这精彩的一大段台词然而无意中目光却 被蒙太古的一句话吸引住了,institution,1,0.0,0,1
这是思想改造运动以来第一次召开检查会林巧稚将作为 专家教授中的第一名代表登台发言剖析自己的思想,institution,1,0.0,0,1
思想改造运动在协和医学院圆满结束人民日报约请林,institution,1,0.0,0,1
"使我甘心抛弃多年固守的协和标准’,打开三十多年关紧的窗",institution,1,0.0,0,1
们就出席这次世界医学会议以及参观苏联捷克医药卫生事业等 问题畅谈感想,institution,1,0.0,0,1
这次会议中使我们更加深刻地认识到医学科学的发展是和社会,institution,1,0.0,0,1
全场爆发出经久不息的响雷般的掌声和欢呼声林巧稚纵情地拍,institution,1,0.0,0,1
前闪耀着迷人的光彩然而在这喜气洋洋的日子里林巧稚却 觉得自己似乎生活在梦幻之中不安地思索着这简直难以置信的,institution,1,0.0,0,1
一二次不用又 怀上了孕于是就埋怨避孕方法的不可靠对它丧失了信心,institution,1,0.0,0,1
到在骑河楼的几个市属机关即将搬往新建的市府大楼可以在 此基础上拆迁兴建 陈本真与林巧稚本来就熟悉她把上述情况一介绍林巧稚 连声称好第二天她就让陈本真陪着实地踏勘骑河楼邻近,institution,1,0.0,0,1
设计这所医院的陈惠华工程师当时只有二十六岁年青 能干虽然是第一次独立承担一所大医院的全面设计任务但勤 奋好学很快就根据总体要求参阅国内外有关资料画出了 设计草图 林巧稚身在协和心里牵挂着妇产医院的建设,institution,1,0.0,0,1
现在我有几个问题还拿不准”年轻的工程师摊开图纸,institution,1,0.0,0,1
林巧稚心快口快 一口气说了七八条小陈听着老专家具 体仔细入情入理的建议深为她体贴妇婴的良苦之心所感动 也暗暗钦佩她的经验与见识他在本子上一一记下了这些宝贵的 意见这都是在教科书上学不到的知识啊,institution,1,0.0,0,1
北京妇产医院的建筑和设备在当时国内是相当先进的博,institution,1,0.0,0,1
稚一直身系两职在主持协和医院妇产科的同时每周安排一定,institution,1,0.0,0,1
生的胳膊滔滔不绝地讲述起自己的想法“我总觉得单纯的医,institution,1,0.0,0,1
如今一切都变了鹰厦铁路沟通了厦门与内地的联系 她不用再在海上长途颠簸飞驰的绿色列车载着她直扑故乡的 怀 抱 火车一过集美村便轰隆隆地上了巨石砌筑的长长的海堤 这是当地人民用一年多时间填海筑成的新社会移山填海的奇迹,institution,1,0.0,0,1
在海中的雄伟长堤林巧稚心情激荡高兴得探头窗外不停地 挥舞着双手 与林巧稚同行的是她的亲密同伴白和懿白和懿也出生在鼓,institution,1,0.0,0,1
一到上海林巧稚立即把药交给侄媳让她锁起来严加保 管不到万不得已不要用,institution,1,0.0,0,1
但是林巧稚并不是有求必应迁就孩子们的一切要求侄 孙女林晨大学毕业后分配在河南省工作爱人却远在福建多 年的分居生活苦恼可想而知,institution,1,0.0,0,1
劝导说“个人的事不能这样办慢慢等着吧国家的形势会好 起来的到时候这样的问题总会解决的”孩子们理解老人的,institution,1,0.0,0,1
辉终于请假出国探亲,institution,1,0.0,0,1
假期满后玉辉告别双亲又回到北京回到了林巧稚的身 边,institution,1,0.0,0,1
西方医学在中国的宫殿-----北京协和医院在这部著作里,institution,1,0.0,0,1
了喜欢她的还不仅是中国病人 一九五年以前住在北京的 美国妇女都清楚地记忆她们喜欢挑选林医生因为她有能力解决,institution,1,0.0,0,1
一九六二年年初的一天林巧稚接到了一封来自草原钢城的 求救信写信人叫焦海棠是包头一家机械厂的女工她已经生 过四个孩子可是每次婴儿出生后不几天就全身发黄很快死去,institution,1,0.0,0,1
生活后来她在人民日报上专门发表了一篇文章作了详尽 的回顾,institution,1,0.0,0,1
是用围堤围起来的湖区过去那里的农民岁岁月月受着地 主的残酷剥削加上无情的湖水几乎年年冲倒围堤冲毁,institution,1,0.0,0,1
是那里的路好难走我平时走路快可是在那泥泞的田埂 上走也是一步三滑,institution,1,0.0,0,1
成是共产党人楷模的北京市长竟成了“反党黑帮的头目”曾 经心贴心和她亲密共事的支部书记竟成了阶级异己分子!而那,institution,1,0.0,0,1
也出现萧瑟凄凉的音调 星期天她迈步在北风凛冽的街头在人来人往的东单路口,institution,1,0.0,0,1
切 自从父亲被撤销党内外一切职务关押起来以后 一家人就被 扫地出门赶到了机关汽车房边上的小屋里隆冬腊月薄衣单,institution,1,0.0,0,1
傅彦走过一个胡同口渐渐放慢脚步她回头一看只见林 巧稚仍旧站在那里急切地注视着她的身影呼啸的北风刮着,institution,1,0.0,0,1
二十九号请到第三诊室等着”林巧稚干什么都心安理,institution,1,0.0,0,1
得她每天捧着一叠病历卡在走廊上穿来穿去俨然象一位业 务熟练忠于职守的护士,institution,1,0.0,0,1
一会儿喊叫抓人的又来啦 一 会儿嚷着不许孩子出去她见谁都拉住不放 一定要人家证明 孩子是她生的两个孩子常常被她吓得又哭又叫 一家人整天凄 凄惨惨,institution,1,0.0,0,1
白衣衫凌乱正斜靠在椅背上两个孩子紧紧地依偎在她的身 旁这个年仅三十五岁的女人头发已经花白两眼撕呆地直盯 着前方 林巧稚一看心里就明白了她用手轻轻地拢开病人面颊上的 散发翻看了一下病人的两眼叹息道“把人糟塌成这个样子,institution,1,0.0,0,1
一九六八年春寒料峭的日子林巧稚疼爱的侄孙女周琳临产 了年近古稀将要实现四代同堂她高兴得忘了一切烦恼每天 和周华康夫妇在一起时总是话不离阿琳的生产他们希望这 个未来的小生命会给一家人带来更多的欢乐,institution,1,0.0,0,1
年轻的医生尊重师长虽然林巧稚眼下已不在其位她照样 以主任相称,institution,1,0.0,0,1
接过白大褂边穿边吩咐道“快把产妇推来”说罢迅即 跨进了北侧的分娩间,institution,1,0.0,0,1
了一章题为医疗和人口控制全章共五节即针刺麻醉 什么是针刺?性和人口控制 一些特殊情况“把重点放到农村 去”五个部分斯诺用他生动的笔调记述了当时采访的印象,institution,1,0.0,0,1
没有用药物麻醉只在她的耳轮上扎了两根针但她并不感 到疼痛,institution,1,0.0,0,1
妇女大致有七八千万这意味着每年需要生产大约一百七十 亿粒每月服用二十二天的避孕丸男用的避孕药可以帮助弥 补目前这种避孕药的供应不足,institution,1,0.0,0,1
疯长的细胞侵袭滋胚层并迅速增长转移到肝脏林大 夫说 这在过去认为是不治之症人们常说如果他说,institution,1,0.0,0,1
文革”中尽管局面混乱她还是组织几个学生成立计划生育,institution,1,0.0,0,1
隆冬的深夜北京街头路静人稀一辆小汽车载着林巧稚,institution,1,0.0,0,1
如今这种屈辱的日子已一去不复返了强盛的祖国已自立于世 界民族之林她作为新中国的使者将在隆重的礼仪中被迎入 异国他邦她想着想着,institution,1,0.0,0,1
这次访问虽然是由美国医学会接待的但由于他们是两国恢 复交往后首批来访的学者因此倍受美国政府的重视尼克松 总统在白宫椭园形办公室里接见了代表团的全体成员至于医,institution,1,0.0,0,1
玉辉已经四十一岁了可是由于种种原因 一直尚未成家 女人处在这种境地自有许多难言的苦衷她想效仿姨婆终生 不嫁与老人相依为命但每次说起都免不了要让林巧稚斥责,institution,1,0.0,0,1
家庭生活更趋艰难他不得不停止学业到一所学校去教书以,institution,1,0.0,0,1
好将来会体贴照顾你的有个孩子也不要紧你生的也好 他生的也好将来不都是国家的人才吗?既然你们结合了你也,institution,1,0.0,0,1
姨婆我这个房子实在太小了条件不好”清雨引着林,institution,1,0.0,0,1
了的惆怅之感朋友们的劝导是对的是该为自己身后之事作些 考虑了,institution,1,0.0,0,1
对党组织的信赖 从机场返回医院诸葛淳立即把这份遗嘱锁在办公室的保险,institution,1,0.0,0,1
一九七四年的日历只剩下最后几张了,institution,1,0.0,0,1
林大夫您好!”傅彦菜青色的脸上露出一丝凄怆的微,institution,1,0.0,0,1
这位三十多岁的产妇已怀孕过三次每次都未能成活这,institution,1,0.0,0,1
为周恩来的逝世而哀悼在首都医院医务人员更是愁云满面 泪眼红肿相聚时除了谈论总理已很少有别的话题了 林巧稚呆坐在办公室里忽然遗憾地想到自己与总理交往,institution,1,0.0,0,1
有请他题过一个字写过一句话这是多大的憾事啊!如今他,institution,1,0.0,0,1
着啊!这就是告别遗体的厅堂!一个多么局促窄小的房间啊!,institution,1,0.0,0,1
凛冽的十里长安大街两侧用悲痛欲绝的呼声为总理送灵在举 国哀悼的日子里人们把无限的哀思编扎在花图上拌着整齐,institution,1,0.0,0,1
五十四 人民的心意,institution,1,0.0,0,1
定是年年一月八 清明每到泪纷纷 天下几家吴断魂 唯有今年不同处,institution,1,0.0,0,1
地抚摸着林巧稚的手背若有所思地说“您多保重养好身体,institution,1,0.0,0,1
复杂的斗争确实磨炼了曾经决意与政治绝缘的林巧稚回 忆起总理逝世后一幕幕感人肺腑的情景她胸中似有一股激流在 奔腾她从小信奉上帝但上帝究竟是什么样的?谁也没有见过,institution,1,0.0,0,1
人组织科研工作还有着广阔的天地她决心在这个领域里继 续奋斗 一九七七年九月她在光明日报上发表了一篇文章题 为为医学科研贡献自己的余年她写道“展望未来祖国,institution,1,0.0,0,1
顿可是一连几天都没买到 这天下午她下班后约了秘书小刘一起上街走在幽静的 东单三条胡同林巧稚仿佛又回到了充满活力的青年时代她高,institution,1,0.0,0,1
走再到崇文门看看去”林巧稚拽着小刘穿出人流又往,institution,1,0.0,0,1
一天晚上到林家办事,institution,1,0.0,0,1
代表团由楚图南任团长她担任副团长,institution,1,0.0,0,1
症等常常一抬头就头晕目眩一年前左下肢又发生了间隙性,institution,1,0.0,0,1
把国家交给我的任务推在一边留下来看病呢这样我也安不下,institution,1,0.0,0,1
院同时把紧急情况通知了中国驻英国使馆 病魔的袭击使林巧稚不得不中止访问住院治疗二十多,institution,1,0.0,0,1
一一发了邀请信请 他们来协和庆贺毕业五十周年 这些协和的毕业生虽然都已过古稀之年但还都活跃在医,institution,1,0.0,0,1
学科学院和首都医院的所在地寻访旧迹 在这座绿色琉璃瓦的医学宫殿里他们曾经度过了八年难以 忘怀的学习生活编织过许多青春的幻想之梦今日重访母校 一切都显得那样亲切处处都叫人触景生情当年血气方刚的青 年而今都已步履蹒跚老态龙钟但仍是谈笑风生兴致勃勃 医学科学院院长胸外科专家黄家驷教授是协和一九三二,institution,1,0.0,0,1
两年来一直求医无门深感失望的张恩会夫妇没想到一月 里竟收到了林巧稚的三封信还让他们去北京治疗 一时转愁为 喜兴奋得夜不成眠,institution,1,0.0,0,1
林巧稚带着她的学生主治医师黄荣丽大夫给病人作了全面检查 确诊为腹壁子宫瘘决定住院后进一步检查 妇科病床紧张难以立即安排林巧稚闻讯亲自赶到住院 处说明他们通信预约的过程建议按急诊病人接受下来使患者 顺利地住进了医院,institution,1,0.0,0,1
毕业于上海第二医学院的黄荣丽 一九五八年来到协和医院,institution,1,0.0,0,1
闭目凝神一字字地过滤发现还需斟酌的地方立即让停下来 思考讨论比较直到选择了满意的用词为止,institution,1,0.0,0,1
点燃着的八支红烛吐着柔和的火苗屋子里暖融融的气氛,institution,1,0.0,0,1
她换上了最喜欢的紫葡萄色的缎面薄棉袄仿佛病体康复,institution,1,0.0,0,1
经您亲手接到人间的孩子 又有了孩子或者孩子的孩子 经您亲切教导的学生 又有了学生或者学生的学生,institution,1,0.0,0,1
中央领导同志一直关心着这位老医学家的病情彭真邓颖,institution,1,0.0,0,1
一天邓颖超同志派秘书赵炜来探望她临走时问 她有什么事情要告诉邓大姐?林巧稚拉住赵炜的手用衰弱的声,institution,1,0.0,0,1
主任您这双手接过多少生啦,institution,1,0.0,0,1
清等有关方面负责人和生前友好参加了追悼会 周华康林懿铿夫妇和许多亲属流着泪水站在她的遗像前 其中还有特意从美国赶来的侄儿林嘉泽 卫生部副部长王伟在悼词中全面地赞颂了林巧稚光辉的一 生 会毕近千名与会者排着长长的队伍向她的遗体告别邓 颖超同志走在队伍的最前面她凝视林巧稚的遗容鞠躬致敬 林巧稚静卧在鲜花丛中侄女们给她穿上了她最喜爱的紫葡,institution,1,0.0,0,1
谢希德,scientist,0,0.00895117994100295,10407,247
位大学女校长是 一,institution,1,0.0,0,1
祖国无私忘我地投身于祖国的社会主义建设事业之中她的一 生和复旦大学所走过的百年历程一样见证了中国从一个贫穷落 后任人欺凌之旧中国到当今飞速发展昂首屹立于世界民族之林,institution,1,0.0,0,1
们去龙华烈士陵园祭奠谢先生和曹先生时陆栋教授以“天钦英 豪”为字头也写了一首和诗两首诗一起供奉在谢先生和曹先生的,institution,1,0.0,0,1
杰出中华举世崇 天教器宇非凡同 钦仰生化成一宗 英才已与时际会,institution,1,0.0,0,1
过早失去父爱的不幸母子二人克勤克俭相依为命小学毕业 后他进入福建泉州私立培元中学继续他的学习生涯,institution,1,0.0,0,1
"的时间苦苦自修德语终于通过了考试“宝剑锋从磨砺出梅花 香自苦寒来”,正是他多年的孜孜不倦最后在美国获得博士学位",institution,1,0.0,0,1
起到了关键性的作用,institution,1,0.0,0,1
异乡求学的儿子四岁的小希德在祖母无微不至的照料下长得 既文静懂事又活泼可爱 郭瑜瑾去世一年后谢玉铭才从海外学成归来立即从北平回,institution,1,0.0,0,1
一天清晨邮递员送来一份给谢玉铭的急电当时张舜英小,institution,1,0.0,0,1
后在周围朋友的帮助下祖母和她及时处理了这件要事 父亲回家后得知此事把小希德抱起来连连称赞她聪明能 干会帮助大人做事了小希德只是抿着嘴笑可心里真有说不出 的高兴 3,institution,1,0.0,0,1
高儒林外史中的一些内容则过于深奥幼小的她那时还无法,institution,1,0.0,0,1
与孙女在上海家中(1999年,institution,1,0.0,0,1
每星期通过计算机给远方的孙女布置作业林林做完作业后则将,institution,1,0.0,0,1
学生而感到自豪我常怀念那些对我们既严格要求又和蔼可亲,institution,1,0.0,0,1
英文底子好词汇丰富这对她后来的发展很有帮助当然她的 优异成绩固然有着天赋聪慧的因素但更重要的是在于她善于学 习肯动脑子她为了探索好的学习方法掌握学习本领投入了 比别人多得多的时间她喜欢总结在成绩面前总结经验在挫折 面前总结教训然后通过自己的思考融会贯通最后变成了适合自,institution,1,0.0,0,1
深深影响着她并为她日后克服千辛万苦回到祖国起了决定性 的作用 6,institution,1,0.0,0,1
则和同学们散步于岳麓山下湘江河畔边走边唱珍惜临别学校,institution,1,0.0,0,1
学院的同学们常常去探望她送去她喜欢的许多书即使不能起,institution,1,0.0,0,1
"谓塞翁失马焉知非福’,在床上躺了四年这应该是祸但我却抓",institution,1,0.0,0,1
步片面强调培养“实用科学”人才贬低文法科以至理科反映在,institution,1,0.0,0,1
书获得中国高等教育界的普遍赞赏我国当代科技界名家不少 人在年轻时都学习过此套教科书可见其对我国大学物理教学影 响之大,institution,1,0.0,0,1
参考书作者在该领域做了很多开拓性工作是一位国 际知名的华裔科学家本书的早日出版对培养我国这 方面的人才定能做出更大的贡献,institution,1,0.0,0,1
情相投业余时间他俩经常在一起欣赏唱片里的德国古典音乐,institution,1,0.0,0,1
虽然看不清曹天钦但很喜欢他拉着他的手问长问短他俩的订 婚仪式在热闹和谐的气氛中顺利举行一段战火纷飞风雨飘摇 中的爱情完成了历史的见证几天之后曹天钦返回上海候机并,institution,1,0.0,0,1
者但由此可见政治革命斗争还是很激烈的1945年两颗原子弹,institution,1,0.0,0,1
力下各党派共同召开了政治协商会议并签订了“双十协定”然 而很明显和谈只是一种烟幕,institution,1,0.0,0,1
时国民党官僚资本极度膨胀疯狂掠夺中国人民的财富民族工 商业大批倒闭农业经济凋敝落后国民党统治区通货膨胀物价 飞涨陷入了严重的经济危机之中广大人民挣扎在饥饿和死亡 线上,institution,1,0.0,0,1
位这年秋天她离开南京到沪江大 学数理系任助教跟随讲师许璀工作,institution,1,0.0,0,1
谢希德的母亲则携带祖母和三个弟弟随着厦门大学搬迁队伍,institution,1,0.0,0,1
中国是世界上少数肯接纳犹太人的国家之一他们“二战”中来到上海 后比较集中住在霞飞路(现今的淮海中路)附近珍珠港事件后他们又,institution,1,0.0,0,1
"事件”,心中不免几分惆怅默默而去",institution,1,0.0,0,1
有一流的建筑与规划分院人文科学和社会科学分院是因为它拥 有学生所需要的学位计划和课程是因为学生们甚至新生都可以,institution,1,0.0,0,1
有的在外面自己租房子住由于1949年中国已经解放中美外交 关系中断没有新的来自大陆的中国留学生原来去的研究生也陆 续离去因此中国学生在该校学生中的比例大为减少谢希德这,institution,1,0.0,0,1
被认为是该领域最权威的著作期间谢希德集中精力从事高压 状态氢的阻光性的理论研究于1951年秋拿到美国麻省理工学院 的博士学位证书,institution,1,0.0,0,1
后的中国去”谢希德读着父亲的来信陷入了深思在美国或,institution,1,0.0,0,1
面而作女儿的却视祖国的荣誉和利益高于,institution,1,0.0,0,1
辕 北 辙 按照事先的约定曹天钦先到美国与谢希德结婚然后夫妻一,institution,1,0.0,0,1
一律不许返回中国大陆,institution,1,0.0,0,1
"白王后号”,静静地停靠在纽约哈德逊港当谢希德提着简单的行",institution,1,0.0,0,1
"是“大地的尽头”之意“海衔山接连天碧望断天涯不见家”,当他",institution,1,0.0,0,1
然后在南汉普顿登上“广东号”海轮离开了英国这次回国将取道,institution,1,0.0,0,1
"界他们似乎一脚就从资本主义世界踏进另一个社会边防军看 见他们这一对没有穿人民装的过境“游客”,带着可疑的目光盘问",institution,1,0.0,0,1
教坛初播芥芳,institution,1,0.0,0,1
久别的亲人后便开始了漫长的教学生涯 建国之初百废待兴复旦大学面临师资缺乏课程难以安排,institution,1,0.0,0,1
许多中年科技界骨干包括1991年底成为中国科学院院士的方守,institution,1,0.0,0,1
领域这样在几年之内她开设了多门课程她严肃认真的教学 态度谦逊好学的道德品格诲人不倦的教育理念深厚广博的专 业知识助人为乐的精神风貌使许多学生及同行如沐春,institution,1,0.0,0,1
期待着妻子的归来他也设想着在希德刚入家门时自己如何把 那令人高兴的消息告诉她于是当谢希德推门而入时彼此都迫 不及待地用激动心弦的声音向对方倾诉“我今天加入了中国共,institution,1,0.0,0,1
来简称为“四大紧急措施”)该方案呈到国务院后周恩来总理亲,institution,1,0.0,0,1
中了解到他们想学习的心事便决定安排每周二下午作为师生教学 讨论的时间此后两年间除假期外在约定时间内学生们自动来,institution,1,0.0,0,1
气当时与黄昆先生合作讲半导体物理我从大学一年级开始就 听黄先生讲课黄先生清晰的物理概念和严密的逻辑推理深深地 影响着我们这一代人的成长谢先生讲课则另有一种特色娓娓 道来如一股山溪清泉透彻明亮她首先讲半导体中载流子的输,institution,1,0.0,0,1
"中虽然应用已很广泛但对它的原理却有很多人不了解要把它的 物理机理讲讲清楚”,王阳元动手写了多晶硅薄膜及其在集成电",institution,1,0.0,0,1
多篇与此同时他还协助谢希德在上海主办一些学术活动如固 体物理研讨会表面物理研讨会中瑞材料科学研讨会全国表面 物理学术会议等以及教育部高校长期物理科学规划教育部物理 科学基金评审教育部物理学研究生工作和专业课程设置等工作 在担任半导体物理教研组副主任表面物理研究室副主任期间协,institution,1,0.0,0,1
富反映了“文化大革命”之前半导体物理学科的全面发展那本,institution,1,0.0,0,1
transducers专,institution,1,0.0,0,1
来个物理系除鲍敏杭之外还有孙鑫数学系有李大潜等等在职研 究生规定是不脱产的读研究生的前后教学工作量基本没有变化加 上谢希德布置的学习和研究任务一直非常重所以那几年鲍敏杭非 常非常忙不过回顾起来他觉得正是导师的严格训练培养了他 独立承担研究工作的能力,institution,1,0.0,0,1
国的社会主义建设密切联系起来曹天钦带领他的一些学生和同事开,institution,1,0.0,0,1
病毒工作他多次实地赴农村考察去桑园劳动密切联系农业实际 开创了我国对植物病毒的生化和分子生物学研究的新领域 曹天钦为了减轻谢希德的工作负担他还挤出时间承担抚育 儿子的工作每每吃过晚饭在儿子惟正洗澡睡觉之前父子俩同,institution,1,0.0,0,1
复本1966年在北京召开的有33个国家参加的亚非科学讨论会,institution,1,0.0,0,1
"革命”,至此红卫兵和学校师生大串联走向高潮各地大批红卫兵",institution,1,0.0,0,1
说“要相信群众要相信党爸爸妈妈没有做对不起国家和人民的 事问题总会搞清楚的”她问了儿子学习和家中的情况叮嘱他 要好好学习听阿姨的话谢希德一点也不知道当时年仅38岁,institution,1,0.0,0,1
且已经反复了”要知道在那病房紧张的时代“反动学术权威”要,institution,1,0.0,0,1
"下的时间赶快为党多做些工作多做些贡献然而面临不断升温 的“文化大革命”,她又陷入身不由己的两难之中最后病魔已",institution,1,0.0,0,1
介绍国际半导体研究的最新发展动态为研究生补上相关的 基础课1979年谢希德组织半导体教研组同事将这本讲义改编 为半导体物理学讲义在复旦试用18年之后由钱佑华和徐至中 两位教授修订补充成半导体物理一书于1999年由高等教育出,institution,1,0.0,0,1
解对方的心意,institution,1,0.0,0,1
的影响将全部的身心投入到重建中国科学教育事业中去妈妈 的工作担子越来越重来家中找她的人也越来越多为了让妈妈,institution,1,0.0,0,1
趁妈妈朦胧入睡时我和爸爸还是将客人挡驾了校领导知道有 许多人来家中找妈妈后出了一个通告要妈妈贴在家门外请大家 不要来家中打扰妈妈将通告拿回家后就放在一边并叮嘱我和 爸爸这张通告无论如何也不要贴在门上只要是找我的就让他 们进来',institution,1,0.0,0,1
影我的心灵受到很大的震撼!因为她的平易近人更因为她的人,institution,1,0.0,0,1
业和人才培养建立新功到生命的最后几年她依然要面对癌症 的考验从容地接受医生的治疗,institution,1,0.0,0,1
帮助王威琪院士就是这样一位热心人因工作关系他与许多大,institution,1,0.0,0,1
料工业半导体器件工艺的改造和催化等方面的发展产 生举足轻重的影响,institution,1,0.0,0,1
理学家沃尔特,institution,1,0.0,0,1
干劲力争上游多快好省地建设社会主义”的总路线建设社会,institution,1,0.0,0,1
三排 左五陆 栋,institution,1,0.0,0,1
中一些人的流失而叹息”谢希德是良师益友对于实验室人才成 长的关心更是有口皆碑许多科研人员都得到过她的指导和帮助 她的学生中国科学院院士沈学础就是在她的长期指导和精心培,institution,1,0.0,0,1
"前人栽树后人乘凉”,所有的这些都浸润着谢希德对上海技",institution,1,0.0,0,1
收集相关信息和资料并在研究中加以实施使复旦大学在半导体,institution,1,0.0,0,1
支持“七五”期间又被国家自然科学基金会列为重点科研支持项,institution,1,0.0,0,1
左六莫党 左七甘子钊,institution,1,0.0,0,1
变第21届国际半导体物理会议的举办地点在谢希德和其他一 些同志的不懈努力下1990年在希腊,institution,1,0.0,0,1
位博士包括五位教授和五位副教授实验室的正副主任都还未到,institution,1,0.0,0,1
论文被国外引用不下80次在对多孔硅的光学特性的研究中他 们在国际权威的物理刊物物理评论通讯上发表的系列论文更 被国际文献多次引用被列入当年国际多孔硅研究的六大进展,institution,1,0.0,0,1
任务一方面要为实现“四个现代化”培养造就大批高质量人才 另一方面又担负着发展和提高国家科学水平的任务这就是“四 个现代化”建设的客观要求也是我国高等教育现代化的努力,institution,1,0.0,0,1
为复旦大学物理系教授他曾先后在意大利国际理论物理中心 日本通产省融合学科研究所美国,institution,1,0.0,0,1
育部“长江计划”特聘教授,institution,1,0.0,0,1
攻读博士取得学位后他又与,institution,1,0.0,0,1
如今已有20多名博士和30多名硕士在他指导下获得学位成为我,institution,1,0.0,0,1
些优秀党员谢希德把青春热血毫无保留地奉献给亲爱的党奉,institution,1,0.0,0,1
书山有“路,institution,1,0.0,0,1
经验教训谈到在“文化大革命”期间把“开门办学”和“结合典型产,institution,1,0.0,0,1
的演讲“钟滴答滴答永不停息敦促我们要像钟那样在改革中,institution,1,0.0,0,1
海比较欣赏上海相对于其他地方来说略快的节奏和稍微紧张的,institution,1,0.0,0,1
在文章中谢希德写道“办完一些公事很快就到了午饭时 间从校长室回到物理楼办公室用完自带的午餐只能略休息片 刻就必须为考取出国攻读研究生的物理系同学写介绍信虽,institution,1,0.0,0,1
望相信他们可以成长得成熟健康17封信要用好几个中午的间 歇才能完成”同时针对在写推荐信中发现的问题她利用休 息时间通过谈心等各种方式教育他们希望他们爱党爱国爱人 民在知识增长的同时思想也要更加成熟起来她希望他们无论 在世界何方都是祖国的财富他们中的大多数人都会以不同的方,institution,1,0.0,0,1
和他再具体讨论’当时我刚刚留校不久在我自己的感觉中我,institution,1,0.0,0,1
背景决不能鼠目寸光满足于一知半解一鳞半爪”谢希德就是,institution,1,0.0,0,1
方作者为求形象生动用“指甲大小”四个字来描述一个微小的面,institution,1,0.0,0,1
种境界100多年前恩格斯曾把人类的思维比喻为地球上最美丽,institution,1,0.0,0,1
